  5.294236E-02  3.443097E-01  2.418286E-01
  5.425004E-02  3.522269E-01  2.457429E-01
  5.559001E-02  3.602961E-01  2.496661E-01
  5.696309E-02  3.685182E-01  2.535949E-01
  5.837007E-02  3.768935E-01  2.575261E-01
  5.981181E-02  3.854222E-01  2.614561E-01
  6.128917E-02  3.941043E-01  2.653812E-01
  6.280301E-02  4.029394E-01  2.692974E-01
  6.435424E-02  4.119270E-01  2.732008E-01
  6.594379E-02  4.210662E-01  2.770869E-01
  6.757260E-02  4.303556E-01  2.809513E-01
  6.924165E-02  4.397938E-01  2.847891E-01
  7.095192E-02  4.493786E-01  2.885954E-01
  7.270443E-02  4.591077E-01  2.923651E-01
  7.450023E-02  4.689781E-01  2.960927E-01
  7.634038E-02  4.789866E-01  2.997724E-01
  7.822599E-02  4.891291E-01  3.033985E-01
  8.015817E-02  4.994012E-01  3.069648E-01
  8.213808E-02  5.097980E-01  3.104648E-01
  8.416689E-02  5.203135E-01  3.138919E-01
  8.624581E-02  5.309415E-01  3.172392E-01
  8.837608E-02  5.416749E-01  3.204995E-01
  9.055897E-02  5.525057E-01  3.236655E-01
  9.279578E-02  5.634253E-01  3.267294E-01
  9.508784E-02  5.744240E-01  3.296833E-01
  9.743651E-02  5.854915E-01  3.325191E-01
  9.984319E-02  5.966162E-01  3.352281E-01
  1.023093E-01  6.077857E-01  3.378018E-01
  1.048364E-01  6.189865E-01  3.402311E-01
  1.074258E-01  6.302040E-01  3.425068E-01
  1.100792E-01  6.414223E-01  3.446194E-01
  1.127982E-01  6.526245E-01  3.465593E-01
  1.155843E-01  6.637923E-01  3.483164E-01
  1.184392E-01  6.749062E-01  3.498805E-01
  1.213647E-01  6.859452E-01  3.512412E-01
  1.243624E-01  6.968872E-01  3.523878E-01
  1.274341E-01  7.077083E-01  3.533096E-01
  1.305818E-01  7.183834E-01  3.539953E-01
  1.338071E-01  7.288859E-01  3.544339E-01
  1.371122E-01  7.391878E-01  3.546139E-01
  1.404988E-01  7.492593E-01  3.545237E-01
  1.439692E-01  7.590693E-01  3.541516E-01
  1.475252E-01  7.685853E-01  3.534858E-01
  1.511691E-01  7.777733E-01  3.525143E-01
  1.549030E-01  7.865976E-01  3.512252E-01
  1.587291E-01  7.950214E-01  3.496064E-01
  1.626497E-01  8.030065E-01  3.476457E-01
  1.666671E-01  8.105136E-01  3.453312E-01
  1.707838E-01  8.175021E-01  3.426506E-01
  1.750021E-01  8.239304E-01  3.395921E-01
  1.793247E-01  8.297563E-01  3.361435E-01
  1.837540E-01  8.349368E-01  3.322932E-01
  1.882927E-01  8.394282E-01  3.280294E-01
  1.929436E-01  8.431870E-01  3.233406E-01
  1.977093E-01  8.461695E-01  3.182157E-01
  2.025927E-01  8.483323E-01  3.126436E-01
  2.075967E-01  8.496325E-01  3.066138E-01
  2.127244E-01  8.500285E-01  3.001158E-01
  2.179787E-01  8.494798E-01  2.931398E-01
  2.233627E-01  8.479476E-01  2.856765E-01
  2.288798E-01  8.453954E-01  2.777168E-01
  2.345331E-01  8.417892E-01  2.692525E-01
  2.403261E-01  8.370982E-01  2.602759E-01
  2.462622E-01  8.312948E-01  2.507797E-01
  2.523448E-01  8.243559E-01  2.407578E-01
  2.585777E-01  8.162626E-01  2.302045E-01
  2.649646E-01  8.070011E-01  2.191151E-01
  2.715092E-01  7.965630E-01  2.074859E-01
  2.782155E-01  7.849459E-01  1.953139E-01
  2.850874E-01  7.721537E-01  1.825974E-01
  2.921291E-01  7.581968E-01  1.693355E-01
  2.993447E-01  7.430930E-01  1.555286E-01
  3.067385E-01  7.268668E-01  1.411782E-01
  3.143150E-01  7.095506E-01  1.262873E-01
  3.220785E-01  6.911837E-01  1.108598E-01
  3.300339E-01  6.718131E-01  9.490119E-02
  3.381857E-01  6.514930E-01  7.841839E-02
  3.465389E-01  6.302841E-01  6.141971E-02
  3.550984E-01  6.082540E-01  4.391496E-02
  3.638693E-01  5.854759E-01  2.591553E-02
  3.728569E-01  5.620281E-01  7.434391E-03
  3.820665E-01  5.379933E-01 -1.151386E-02
  3.915035E-01  5.134573E-01 -3.091294E-02
  4.011737E-01  4.885084E-01 -5.074486E-02
  4.110826E-01  4.632355E-01 -7.098992E-02
  4.212364E-01  4.377271E-01 -9.162665E-02
  4.316409E-01  4.120700E-01 -1.126318E-01
  4.423025E-01  3.863475E-01 -1.339803E-01
  4.532273E-01  3.606380E-01 -1.556454E-01
  4.644220E-01  3.350131E-01 -1.775984E-01
  4.758933E-01  3.095364E-01 -1.998090E-01
  4.876478E-01  2.842613E-01 -2.222452E-01
  4.996927E-01  2.592297E-01 -2.448733E-01
  5.120351E-01  2.344702E-01 -2.676582E-01
  5.246824E-01  2.099966E-01 -2.905635E-01
  5.376421E-01  1.858063E-01 -3.135517E-01
  5.509218E-01  1.618789E-01 -3.365845E-01
  5.645296E-01  1.381750E-01 -3.596232E-01
  5.784735E-01  1.146351E-01 -3.826288E-01
  5.927618E-01  9.117861E-02 -4.055622E-01
  6.074030E-01  6.770355E-02 -4.283839E-01
  6.224058E-01  4.408625E-02 -4.510536E-01
  6.377793E-01  2.018200E-02 -4.735299E-01
  6.535324E-01 -4.173247E-03 -4.957688E-01
  6.696747E-01 -2.916077E-02 -5.177235E-01
  6.862156E-01 -5.498407E-02 -5.393445E-01
  7.031651E-01 -8.187362E-02 -5.605792E-01
  7.205333E-01 -1.100550E-01 -5.813732E-01
  7.383305E-01 -1.397523E-01 -6.016711E-01
  7.565673E-01 -1.711936E-01 -6.214171E-01
  7.752545E-01 -2.044981E-01 -6.405561E-01
  7.944033E-01 -2.397914E-01 -6.590337E-01
  8.140250E-01 -2.771521E-01 -6.767968E-01
  8.341314E-01 -3.165770E-01 -6.937936E-01
  8.547345E-01 -3.579622E-01 -7.099737E-01
  8.758464E-01 -4.010788E-01 -7.252883E-01
  8.974798E-01 -4.455520E-01 -7.396906E-01
  9.196476E-01 -4.908432E-01 -7.531355E-01
  9.423629E-01 -5.362406E-01 -7.655805E-01
  9.656392E-01 -5.808650E-01 -7.769854E-01
  9.894905E-01 -6.237007E-01 -7.873127E-01
  1.013931E+00 -6.636671E-01 -7.965282E-01
  1.038975E+00 -6.997335E-01 -8.046008E-01
  1.064638E+00 -7.310532E-01 -8.115029E-01
  1.090934E+00 -7.570375E-01 -8.172109E-01
  1.117880E+00 -7.773330E-01 -8.217051E-01
  1.145492E+00 -7.918220E-01 -8.249698E-01
  1.173786E+00 -8.007350E-01 -8.269938E-01
  1.202778E+00 -8.047119E-01 -8.277702E-01
  1.232487E+00 -8.047161E-01 -8.272967E-01
  1.262929E+00 -8.018797E-01 -8.255757E-01
  1.294124E+00 -7.973269E-01 -8.226139E-01
  1.326088E+00 -7.919937E-01 -8.184231E-01
  1.358843E+00 -7.864738E-01 -8.130192E-01
  1.392406E+00 -7.809313E-01 -8.064232E-01
  1.426799E+00 -7.751305E-01 -7.986600E-01
  1.462041E+00 -7.686166E-01 -7.897595E-01
  1.498153E+00 -7.610071E-01 -7.797554E-01
  1.535157E+00 -7.521950E-01 -7.686857E-01
  1.573076E+00 -7.422459E-01 -7.565922E-01
  1.611931E+00 -7.311999E-01 -7.435206E-01
  1.651745E+00 -7.191011E-01 -7.295200E-01
  1.692543E+00 -7.060039E-01 -7.146428E-01
  1.734349E+00 -6.919646E-01 -6.989444E-01
  1.777188E+00 -6.770432E-01 -6.824829E-01
  1.821084E+00 -6.613022E-01 -6.653189E-01
  1.866065E+00 -6.448068E-01 -6.475152E-01
  1.912157E+00 -6.276243E-01 -6.291362E-01
  1.959387E+00 -6.098237E-01 -6.102481E-01
  2.007784E+00 -5.914754E-01 -5.909181E-01
  2.057376E+00 -5.726511E-01 -5.712142E-01
  2.108193E+00 -5.534227E-01 -5.512047E-01
  2.160266E+00 -5.338627E-01 -5.309582E-01
  2.213624E+00 -5.140433E-01 -5.105428E-01
  2.268301E+00 -4.940363E-01 -4.900261E-01
  2.324328E+00 -4.739125E-01 -4.694743E-01
  2.381739E+00 -4.537414E-01 -4.489523E-01
  2.440568E+00 -4.335907E-01 -4.285233E-01
  2.500850E+00 -4.135262E-01 -4.082480E-01
  2.562621E+00 -3.936113E-01 -3.881846E-01
  2.625918E+00 -3.739062E-01 -3.683887E-01
  2.690778E+00 -3.544685E-01 -3.489124E-01
  2.757240E+00 -3.353522E-01 -3.298045E-01
  2.825344E+00 -3.166074E-01 -3.111100E-01
  2.895130E+00 -2.982807E-01 -2.928705E-01
  2.966639E+00 -2.804143E-01 -2.751231E-01
  3.039915E+00 -2.630464E-01 -2.579011E-01
  3.115001E+00 -2.462108E-01 -2.412339E-01
  3.191942E+00 -2.299369E-01 -2.251465E-01
  3.270783E+00 -2.142499E-01 -2.096601E-01
  3.351571E+00 -1.991706E-01 -1.947918E-01
  3.434355E+00 -1.847157E-01 -1.805548E-01
  3.519184E+00 -1.708975E-01 -1.669588E-01
  3.606107E+00 -1.577249E-01 -1.540098E-01
  3.695178E+00 -1.452025E-01 -1.417104E-01
  3.786449E+00 -1.333316E-01 -1.300600E-01
  3.879974E+00 -1.221103E-01 -1.190549E-01
  3.975810E+00 -1.115332E-01 -1.086889E-01
  4.074012E+00 -1.015924E-01 -9.895268E-02
  4.174640E+00 -9.227716E-02 -8.983485E-02
  4.277754E+00 -8.357421E-02 -8.132162E-02
  4.383415E+00 -7.546820E-02 -7.339717E-02
  4.491685E+00 -6.794179E-02 -6.604385E-02
  4.602630E+00 -6.097585E-02 -5.924232E-02
  4.716315E+00 -5.454973E-02 -5.297181E-02
  4.832807E+00 -4.864144E-02 -4.721026E-02
  4.952178E+00 -4.322789E-02 -4.193459E-02
  5.074497E+00 -3.828508E-02 -3.712083E-02
  5.199837E+00 -3.378834E-02 -3.274439E-02
  5.328273E+00 -2.971250E-02 -2.878023E-02
  5.459881E+00 -2.603212E-02 -2.520309E-02
  5.594740E+00 -2.272169E-02 -2.198765E-02
  5.732930E+00 -1.975579E-02 -1.910875E-02
  5.874533E+00 -1.710933E-02 -1.654157E-02
  6.019634E+00 -1.475766E-02 -1.426179E-02
  6.168319E+00 -1.267678E-02 -1.224575E-02
  6.320677E+00 -1.084345E-02 -1.047061E-02
  6.476798E+00 -9.235336E-03 -8.914422E-03
  6.636775E+00 -7.831118E-03 -7.556289E-03
  6.800703E+00 -6.610568E-03 -6.376411E-03
  6.968680E+00 -5.554631E-03 -5.356164E-03
  7.140807E+00 -4.645467E-03 -4.478140E-03
  7.317185E+00 -3.866491E-03 -3.726174E-03
  7.497919E+00 -3.202377E-03 -3.085351E-03
  7.683118E+00 -2.639058E-03 -2.541998E-03
  7.872891E+00 -2.163709E-03 -2.083660E-03
  8.067351E+00 -1.764709E-03 -1.699066E-03
  8.266615E+00 -1.431599E-03 -1.378081E-03
  8.470800E+00 -1.155026E-03 -1.111650E-03
  8.680029E+00 -9.266835E-04 -8.917383E-04
  8.894425E+00 -7.392402E-04 -7.112581E-04
  9.114118E+00 -5.862706E-04 -5.640027E-04
  9.339236E+00 -4.621802E-04 -4.445712E-04
  9.569916E+00 -3.621312E-04 -3.482956E-04
  9.806293E+00 -2.819687E-04 -2.711688E-04
  1.004851E+01 -2.181492E-04 -2.097749E-04
  1.029671E+01 -1.676716E-04 -1.612221E-04
  1.055103E+01 -1.280124E-04 -1.230796E-04
  1.081165E+01 -9.706512E-05 -9.331894E-05
  1.107869E+01 -7.308410E-05 -7.025951E-05
  1.135234E+01 -5.463349E-05 -5.251939E-05
  1.163274E+01 -4.054126E-05 -3.897078E-05
  1.192007E+01 -2.985806E-05 -2.870034E-05
  1.221449E+01 -2.182095E-05 -2.097418E-05
  1.251619E+01 -1.582170E-05 -1.520730E-05
  1.282534E+01 -1.137935E-05 -1.093719E-05
  1.314213E+01 -8.116733E-06 -7.801186E-06
  1.346674E+01 -5.740606E-06 -5.517336E-06
  1.379937E+01 -4.024918E-06 -3.868321E-06
  1.414021E+01 -2.796967E-06 -2.688113E-06
  1.448947E+01 -1.925990E-06 -1.851015E-06
  1.484736E+01 -1.313894E-06 -1.262736E-06
  1.521409E+01 -8.877816E-07 -8.532099E-07
  1.558988E+01 -5.940045E-07 -5.708703E-07
  1.597495E+01 -3.934649E-07 -3.781397E-07
  1.636953E+01 -2.579569E-07 -2.479091E-07
  1.677386E+01 -1.673412E-07 -1.608228E-07
  1.718818E+01 -1.073889E-07 -1.032058E-07
  1.761272E+01 -6.815542E-08 -6.550059E-08
  1.804776E+01 -4.276677E-08 -4.110093E-08
  1.849354E+01 -2.652497E-08 -2.549180E-08
  1.895033E+01 -1.625622E-08 -1.562306E-08
  1.941840E+01 -9.841733E-09 -9.458400E-09
  1.989804E+01 -5.884061E-09 -5.654872E-09
  2.038952E+01 -3.472963E-09 -3.337696E-09
  2.089314E+01 -2.023029E-09 -1.944244E-09
  2.140920E+01 -1.162628E-09 -1.117354E-09
  2.193801E+01 -6.589740E-10 -6.333160E-10
  2.247987E+01 -3.682425E-10 -3.539061E-10
  2.303513E+01 -2.028067E-10 -1.949119E-10
  2.360409E+01 -1.100410E-10 -1.057578E-10
  2.418712E+01 -5.880126E-11 -5.651281E-11
  2.478454E+01 -3.093221E-11 -2.972852E-11
  2.539672E+01 -1.601235E-11 -1.538932E-11
  2.602401E+01 -8.153458E-12 -7.836244E-12
  2.666681E+01 -4.082151E-12 -3.923320E-12
  2.732548E+01 -2.008677E-12 -1.930500E-12
  2.800042E+01 -9.709760E-13 -9.330572E-13
  2.869203E+01 -4.608802E-13 -4.427311E-13
  2.940072E+01 -2.146696E-13 -6.814754E-09
  3.012692E+01 -9.806069E-14 -3.942025E-09
  3.087105E+01  0.000000E+00 -2.247823E-09
  3.163357E+01  0.000000E+00 -1.263053E-09
  3.241492E+01  0.000000E+00 -6.990977E-10
  3.321557E+01  0.000000E+00 -3.810180E-10
  3.403599E+01  0.000000E+00 -2.043974E-10
  3.487668E+01  0.000000E+00 -1.078832E-10
  3.573813E+01  0.000000E+00 -5.600176E-11
  3.662087E+01  0.000000E+00 -2.857827E-11
  3.752540E+01  0.000000E+00 -1.433072E-11
  3.845228E+01  0.000000E+00 -7.058370E-12
  3.940205E+01  0.000000E+00 -3.413076E-12
  4.037528E+01  0.000000E+00 -1.619528E-12
  4.137255E+01  0.000000E+00 -7.537394E-13
  4.239445E+01  0.000000E+00 -3.438976E-13
  4.344159E+01  0.000000E+00 -1.537388E-13
  4.451460E+01  0.000000E+00 -6.730744E-14
  4.561411E+01  0.000000E+00 -2.883366E-14
  4.674078E+01  0.000000E+00 -1.207743E-14
  4.789528E+01  0.000000E+00  0.000000E+00
  4.907829E+01  0.000000E+00  0.000000E+00
  5.029053E+01  0.000000E+00  0.000000E+00
  5.153270E+01  0.000000E+00  0.000000E+00
  5.280556E+01  0.000000E+00  0.000000E+00
  5.410986E+01  0.000000E+00  0.000000E+00
  5.544637E+01  0.000000E+00  0.000000E+00
  5.681589E+01  0.000000E+00  0.000000E+00
  5.821925E+01  0.000000E+00  0.000000E+00
  5.965726E+01  0.000000E+00  0.000000E+00
  6.113080E+01  0.000000E+00  0.000000E+00
  6.264073E+01  0.000000E+00  0.000000E+00
  6.418795E+01  0.000000E+00  0.000000E+00
  6.577340E+01  0.000000E+00  0.000000E+00
  6.739800E+01  0.000000E+00  0.000000E+00
  6.906273E+01  0.000000E+00  0.000000E+00
  7.076858E+01  0.000000E+00  0.000000E+00
  7.251656E+01  0.000000E+00  0.000000E+00
  7.430772E+01  0.000000E+00  0.000000E+00
  7.614312E+01  0.000000E+00  0.000000E+00
  7.802386E+01  0.000000E+00  0.000000E+00
