  8.445946E-05  8.848676E-09  2.953170E-05
  8.654561E-05  9.291199E-09  3.067600E-05
  8.868328E-05  9.755853E-09  3.186450E-05
  9.087376E-05  1.024374E-08  3.309893E-05
  9.311834E-05  1.075603E-08  3.438330E-05
  9.541837E-05  1.129395E-08  3.572434E-05
  9.777520E-05  1.185876E-08  3.712302E-05
  1.001902E-04  1.245181E-08  3.858184E-05
  1.026649E-04  1.307453E-08  4.010320E-05
  1.052008E-04  1.372839E-08  4.168956E-05
  1.077992E-04  1.441495E-08  4.334352E-05
  1.104619E-04  1.513584E-08  4.506776E-05
  1.131903E-04  1.589278E-08  4.686510E-05
  1.159861E-04  1.668758E-08  4.873848E-05
  1.188509E-04  1.752213E-08  5.069094E-05
  1.217866E-04  1.839842E-08  5.272566E-05
  1.247947E-04  1.931852E-08  5.484598E-05
  1.278771E-04  2.028464E-08  5.705535E-05
  1.310357E-04  2.129908E-08  5.935737E-05
  1.342723E-04  2.236425E-08  6.175581E-05
  1.375888E-04  2.348269E-08  6.425457E-05
  1.409872E-04  2.465706E-08  6.685774E-05
  1.444696E-04  2.589016E-08  6.956958E-05
  1.480380E-04  2.718493E-08  7.239451E-05
  1.516945E-04  2.854445E-08  7.533715E-05
  1.554414E-04  2.997196E-08  7.840232E-05
  1.592808E-04  3.147086E-08  8.159501E-05
  1.632150E-04  3.304472E-08  8.492046E-05
  1.672465E-04  3.469729E-08  8.838411E-05
  1.713774E-04  3.643251E-08  9.199162E-05
  1.756105E-04  3.825450E-08  9.574890E-05
  1.799480E-04  4.016761E-08  9.966210E-05
  1.843928E-04  4.217640E-08  1.037376E-04
  1.889473E-04  4.428565E-08  1.079822E-04
  1.936143E-04  4.650038E-08  1.124027E-04
  1.983965E-04  4.882586E-08  1.170064E-04
  2.032969E-04  5.126765E-08  1.218008E-04
  2.083184E-04  5.383155E-08  1.267939E-04
  2.134638E-04  5.652367E-08  1.319938E-04
  2.187364E-04  5.935043E-08  1.374090E-04
  2.241392E-04  6.231855E-08  1.430485E-04
  2.296754E-04  6.543510E-08  1.489214E-04
  2.353484E-04  6.870752E-08  1.550375E-04
  2.411615E-04  7.214359E-08  1.614068E-04
  2.471182E-04  7.575150E-08  1.680398E-04
  2.532220E-04  7.953984E-08  1.749473E-04
  2.594766E-04  8.351763E-08  1.821408E-04
  2.658857E-04  8.769436E-08  1.896320E-04
  2.724530E-04  9.207996E-08  1.974333E-04
  2.791826E-04  9.668489E-08  2.055575E-04
  2.860784E-04  1.015201E-07  2.140181E-04
  2.931446E-04  1.065971E-07  2.228290E-04
  3.003852E-04  1.119281E-07  2.320046E-04
  3.078047E-04  1.175256E-07  2.415601E-04
  3.154075E-04  1.234031E-07  2.515113E-04
  3.231981E-04  1.295745E-07  2.618746E-04
  3.311811E-04  1.360545E-07  2.726671E-04
  3.393613E-04  1.428586E-07  2.839066E-04
  3.477435E-04  1.500030E-07  2.956117E-04
  3.563327E-04  1.575046E-07  3.078017E-04
  3.651342E-04  1.653815E-07  3.204968E-04
  3.741530E-04  1.736522E-07  3.337180E-04
  3.833946E-04  1.823366E-07  3.474871E-04
  3.928644E-04  1.914552E-07  3.618269E-04
  4.025682E-04  2.010299E-07  3.767612E-04
  4.125116E-04  2.110835E-07  3.923147E-04
  4.227006E-04  2.216398E-07  4.085131E-04
  4.331413E-04  2.327240E-07  4.253834E-04
  4.438399E-04  2.443625E-07  4.429533E-04
  4.548028E-04  2.565831E-07  4.612522E-04
  4.660364E-04  2.694149E-07  4.803104E-04
  4.775475E-04  2.828884E-07  5.001594E-04
  4.893429E-04  2.970356E-07  5.208322E-04
  5.014297E-04  3.118904E-07  5.423632E-04
  5.138150E-04  3.274881E-07  5.647881E-04
  5.265062E-04  3.438658E-07  5.881441E-04
  5.395109E-04  3.610626E-07  6.124701E-04
  5.528369E-04  3.791193E-07  6.378066E-04
  5.664919E-04  3.980791E-07  6.641956E-04
  5.804843E-04  4.179871E-07  6.916810E-04
  5.948222E-04  4.388907E-07  7.203086E-04
  6.095143E-04  4.608396E-07  7.501259E-04
  6.245693E-04  4.838863E-07  7.811827E-04
  6.399962E-04  5.080855E-07  8.135306E-04
  6.558041E-04  5.334949E-07  8.472235E-04
  6.720025E-04  5.601750E-07  8.823175E-04
  6.886009E-04  5.881894E-07  9.188710E-04
  7.056094E-04  6.176049E-07  9.569449E-04
  7.230379E-04  6.484913E-07  9.966026E-04
  7.408970E-04  6.809225E-07  1.037910E-03
  7.591971E-04  7.149755E-07  1.080937E-03
  7.779493E-04  7.507314E-07  1.125753E-03
  7.971646E-04  7.882756E-07  1.172435E-03
  8.168546E-04  8.276973E-07  1.221060E-03
  8.370309E-04  8.690906E-07  1.271708E-03
  8.577056E-04  9.125539E-07  1.324465E-03
  8.788909E-04  9.581908E-07  1.379418E-03
  9.005995E-04  1.006110E-06  1.436658E-03
  9.228443E-04  1.056426E-06  1.496282E-03
  9.456386E-04  1.109258E-06  1.558387E-03
  9.689959E-04  1.164732E-06  1.623078E-03
  9.929301E-04  1.222980E-06  1.690462E-03
  1.017455E-03  1.284141E-06  1.760651E-03
  1.042587E-03  1.348362E-06  1.833762E-03
  1.068338E-03  1.415793E-06  1.909916E-03
  1.094726E-03  1.486597E-06  1.989241E-03
  1.121766E-03  1.560942E-06  2.071866E-03
  1.149474E-03  1.639005E-06  2.157930E-03
  1.177866E-03  1.720972E-06  2.247575E-03
  1.206959E-03  1.807038E-06  2.340950E-03
  1.236771E-03  1.897408E-06  2.438210E-03
  1.267319E-03  1.992298E-06  2.539514E-03
  1.298622E-03  2.091933E-06  2.645031E-03
  1.330698E-03  2.196550E-06  2.754934E-03
  1.363566E-03  2.306400E-06  2.869405E-03
  1.397246E-03  2.421743E-06  2.988633E-03
  1.431758E-03  2.542855E-06  3.112814E-03
  1.467123E-03  2.670024E-06  3.242151E-03
  1.503361E-03  2.803552E-06  3.376856E-03
  1.540494E-03  2.943758E-06  3.517152E-03
  1.578544E-03  3.090975E-06  3.663266E-03
  1.617534E-03  3.245555E-06  3.815439E-03
  1.657487E-03  3.407866E-06  3.973917E-03
  1.698427E-03  3.578294E-06  4.138959E-03
  1.740378E-03  3.757245E-06  4.310832E-03
  1.783365E-03  3.945145E-06  4.489816E-03
  1.827414E-03  4.142442E-06  4.676201E-03
  1.872552E-03  4.349606E-06  4.870286E-03
  1.918804E-03  4.567131E-06  5.072384E-03
  1.966198E-03  4.795533E-06  5.282820E-03
  2.014763E-03  5.035359E-06  5.501932E-03
  2.064528E-03  5.287178E-06  5.730068E-03
  2.115522E-03  5.551590E-06  5.967593E-03
  2.167775E-03  5.829226E-06  6.214883E-03
  2.221319E-03  6.120746E-06  6.472331E-03
  2.276186E-03  6.426846E-06  6.740341E-03
  2.332407E-03  6.748253E-06  7.019336E-03
  2.390018E-03  7.085734E-06  7.309753E-03
  2.449051E-03  7.440093E-06  7.612045E-03
  2.509543E-03  7.812173E-06  7.926681E-03
  2.571529E-03  8.202861E-06  8.254148E-03
  2.635045E-03  8.613087E-06  8.594952E-03
  2.700131E-03  9.043829E-06  8.949614E-03
  2.766824E-03  9.496113E-06  9.318676E-03
  2.835165E-03  9.971015E-06  9.702699E-03
  2.905193E-03  1.046967E-05  1.010226E-02
  2.976952E-03  1.099326E-05  1.051797E-02
  3.050482E-03  1.154303E-05  1.095043E-02
  3.125829E-03  1.212030E-05  1.140031E-02
  3.203037E-03  1.272644E-05  1.186825E-02
  3.282152E-03  1.336289E-05  1.235494E-02
  3.363221E-03  1.403117E-05  1.286110E-02
  3.446293E-03  1.473287E-05  1.338746E-02
  3.531416E-03  1.546967E-05  1.393476E-02
