  2.232143E-04  1.375783E-08  4.621832E-06
  2.259598E-04  1.409835E-08  4.715798E-06
  2.287391E-04  1.444731E-08  4.811669E-06
  2.315526E-04  1.480490E-08  4.909484E-06
  2.344007E-04  1.517134E-08  5.009393E-06
  2.372838E-04  1.554685E-08  5.111670E-06
  2.402024E-04  1.593165E-08  5.216306E-06
  2.431569E-04  1.632598E-08  5.323362E-06
  2.461478E-04  1.673007E-08  5.432890E-06
  2.491754E-04  1.714416E-08  5.544942E-06
  2.522402E-04  1.756850E-08  5.659573E-06
  2.553428E-04  1.800334E-08  5.776838E-06
  2.584835E-04  1.844895E-08  5.896793E-06
  2.616628E-04  1.890558E-08  6.019496E-06
  2.648813E-04  1.937352E-08  6.145008E-06
  2.681393E-04  1.985304E-08  6.273387E-06
  2.714375E-04  2.034443E-08  6.404697E-06
  2.747761E-04  2.084798E-08  6.539000E-06
  2.781559E-04  2.136399E-08  6.676363E-06
  2.815772E-04  2.189278E-08  6.816851E-06
  2.850406E-04  2.243466E-08  6.960532E-06
  2.885466E-04  2.298994E-08  7.107477E-06
  2.920957E-04  2.355897E-08  7.257756E-06
  2.956885E-04  2.414209E-08  7.411442E-06
  2.993255E-04  2.473964E-08  7.568610E-06
  3.030072E-04  2.535198E-08  7.729337E-06
  3.067342E-04  2.597947E-08  7.893701E-06
  3.105070E-04  2.662250E-08  8.061781E-06
  3.143262E-04  2.728144E-08  8.233660E-06
  3.181924E-04  2.795669E-08  8.409421E-06
  3.221062E-04  2.864865E-08  8.589150E-06
  3.260681E-04  2.935774E-08  8.772935E-06
  3.300787E-04  3.008439E-08  8.960865E-06
  3.341387E-04  3.082901E-08  9.153033E-06
  3.382486E-04  3.159207E-08  9.349532E-06
  3.424091E-04  3.237402E-08  9.550458E-06
  3.466207E-04  3.317532E-08  9.755910E-06
  3.508841E-04  3.399645E-08  9.965988E-06
  3.552000E-04  3.483791E-08  1.018080E-05
  3.595690E-04  3.570019E-08  1.040044E-05
  3.639917E-04  3.658382E-08  1.062502E-05
  3.684688E-04  3.748931E-08  1.085466E-05
  3.730009E-04  3.841722E-08  1.108947E-05
  3.775889E-04  3.936810E-08  1.132955E-05
  3.822332E-04  4.034251E-08  1.157504E-05
  3.869347E-04  4.134104E-08  1.182604E-05
  3.916940E-04  4.236429E-08  1.208269E-05
  3.965118E-04  4.341286E-08  1.234512E-05
  4.013889E-04  4.448738E-08  1.261344E-05
  4.063260E-04  4.558850E-08  1.288779E-05
  4.113238E-04  4.671688E-08  1.316831E-05
  4.163831E-04  4.787318E-08  1.345514E-05
  4.215046E-04  4.905811E-08  1.374842E-05
  4.266891E-04  5.027236E-08  1.404830E-05
  4.319374E-04  5.151667E-08  1.435492E-05
  4.372502E-04  5.279177E-08  1.466843E-05
  4.426284E-04  5.409844E-08  1.498899E-05
  4.480727E-04  5.543745E-08  1.531677E-05
  4.535840E-04  5.680960E-08  1.565192E-05
  4.591631E-04  5.821571E-08  1.599460E-05
  4.648108E-04  5.965662E-08  1.634500E-05
  4.705280E-04  6.113320E-08  1.670329E-05
  4.763155E-04  6.264633E-08  1.706963E-05
  4.821741E-04  6.419691E-08  1.744423E-05
  4.881049E-04  6.578587E-08  1.782726E-05
  4.941086E-04  6.741416E-08  1.821891E-05
  5.001861E-04  6.908275E-08  1.861938E-05
  5.063384E-04  7.079264E-08  1.902888E-05
  5.125664E-04  7.254485E-08  1.944760E-05
  5.188709E-04  7.434043E-08  1.987576E-05
  5.252530E-04  7.618045E-08  2.031357E-05
  5.317136E-04  7.806602E-08  2.076124E-05
  5.382537E-04  7.999826E-08  2.121902E-05
  5.448742E-04  8.197832E-08  2.168712E-05
  5.515762E-04  8.400740E-08  2.216578E-05
  5.583606E-04  8.608669E-08  2.265524E-05
  5.652284E-04  8.821745E-08  2.315575E-05
  5.721807E-04  9.040095E-08  2.366756E-05
  5.792185E-04  9.263850E-08  2.419092E-05
  5.863429E-04  9.493142E-08  2.472611E-05
  5.935550E-04  9.728110E-08  2.527339E-05
  6.008557E-04  9.968894E-08  2.583304E-05
  6.082462E-04  1.021564E-07  2.640535E-05
  6.157276E-04  1.046849E-07  2.699059E-05
  6.233011E-04  1.072760E-07  2.758907E-05
  6.309677E-04  1.099312E-07  2.820109E-05
  6.387286E-04  1.126521E-07  2.882697E-05
  6.465850E-04  1.154404E-07  2.946701E-05
  6.545379E-04  1.182977E-07  3.012154E-05
  6.625888E-04  1.212258E-07  3.079091E-05
  6.707386E-04  1.242263E-07  3.147543E-05
  6.789887E-04  1.273010E-07  3.217548E-05
  6.873402E-04  1.304519E-07  3.289139E-05
  6.957945E-04  1.336808E-07  3.362354E-05
  7.043528E-04  1.369896E-07  3.437230E-05
  7.130163E-04  1.403802E-07  3.513804E-05
  7.217864E-04  1.438548E-07  3.592117E-05
  7.306644E-04  1.474154E-07  3.672208E-05
  7.396516E-04  1.510642E-07  3.754119E-05
  7.487493E-04  1.548032E-07  3.837890E-05
  7.579589E-04  1.586348E-07  3.923564E-05
  7.672818E-04  1.625613E-07  4.011187E-05
  7.767194E-04  1.665849E-07  4.100802E-05
  7.862730E-04  1.707081E-07  4.192455E-05
  7.959442E-04  1.749333E-07  4.286194E-05
  8.057343E-04  1.792632E-07  4.382066E-05
  8.156448E-04  1.837002E-07  4.480121E-05
  8.256773E-04  1.882470E-07  4.580410E-05
  8.358331E-04  1.929064E-07  4.682983E-05
  8.461138E-04  1.976811E-07  4.787893E-05
  8.565210E-04  2.025740E-07  4.895195E-05
  8.670563E-04  2.075880E-07  5.004944E-05
  8.777210E-04  2.127261E-07  5.117196E-05
  8.885170E-04  2.179913E-07  5.232009E-05
  8.994458E-04  2.233869E-07  5.349442E-05
  9.105090E-04  2.289161E-07  5.469556E-05
  9.217082E-04  2.345821E-07  5.592414E-05
  9.330452E-04  2.403883E-07  5.718077E-05
  9.445217E-04  2.463383E-07  5.846613E-05
