     2.7173913E-04    -8.4751514E+04
     2.7508152E-04    -8.3718895E+04
     2.7846502E-04    -8.2698832E+04
     2.8189014E-04    -8.1691176E+04
     2.8535739E-04    -8.0695797E+04
     2.8886729E-04    -7.9712524E+04
     2.9242036E-04    -7.8741212E+04
     2.9601713E-04    -7.7781715E+04
     2.9965814E-04    -7.6833891E+04
     3.0334393E-04    -7.5897599E+04
     3.0707506E-04    -7.4972698E+04
     3.1085209E-04    -7.4059053E+04
     3.1467557E-04    -7.3156525E+04
     3.1854608E-04    -7.2264981E+04
     3.2246419E-04    -7.1384287E+04
     3.2643050E-04    -7.0514313E+04
     3.3044560E-04    -6.9654928E+04
     3.3451008E-04    -6.8806005E+04
     3.3862455E-04    -6.7967416E+04
     3.4278963E-04    -6.7139036E+04
     3.4700595E-04    -6.6320741E+04
     3.5127412E-04    -6.5512410E+04
     3.5559479E-04    -6.4713922E+04
     3.5996861E-04    -6.3925156E+04
     3.6439622E-04    -6.3145996E+04
     3.6887830E-04    -6.2376324E+04
     3.7341550E-04    -6.1616025E+04
     3.7800851E-04    -6.0864986E+04
     3.8265801E-04    -6.0123095E+04
     3.8736471E-04    -5.9390239E+04
     3.9212929E-04    -5.8666311E+04
     3.9695248E-04    -5.7951200E+04
     4.0183500E-04    -5.7244800E+04
     4.0677757E-04    -5.6547005E+04
     4.1178093E-04    -5.5857711E+04
     4.1684584E-04    -5.5176815E+04
     4.2197304E-04    -5.4504213E+04
     4.2716331E-04    -5.3839806E+04
     4.3241742E-04    -5.3183493E+04
     4.3773615E-04    -5.2535177E+04
     4.4312031E-04    -5.1894760E+04
     4.4857069E-04    -5.1262145E+04
     4.5408811E-04    -5.0637239E+04
     4.5967339E-04    -5.0019947E+04
     4.6532738E-04    -4.9410177E+04
     4.7105090E-04    -4.8807837E+04
     4.7684483E-04    -4.8212836E+04
     4.8271002E-04    -4.7625086E+04
     4.8864735E-04    -4.7044498E+04
     4.9465771E-04    -4.6470985E+04
     5.0074200E-04    -4.5904460E+04
     5.0690113E-04    -4.5344839E+04
     5.1313602E-04    -4.4792038E+04
     5.1944759E-04    -4.4245973E+04
     5.2583679E-04    -4.3706562E+04
     5.3230459E-04    -4.3173725E+04
     5.3885193E-04    -4.2647381E+04
     5.4547981E-04    -4.2127451E+04
     5.5218921E-04    -4.1613858E+04
     5.5898114E-04    -4.1106523E+04
     5.6585661E-04    -4.0605370E+04
     5.7281664E-04    -4.0110325E+04
     5.7986229E-04    -3.9621312E+04
     5.8699460E-04    -3.9138259E+04
     5.9421463E-04    -3.8661092E+04
     6.0152347E-04    -3.8189740E+04
     6.0892221E-04    -3.7724132E+04
     6.1641195E-04    -3.7264198E+04
     6.2399382E-04    -3.6809868E+04
     6.3166894E-04    -3.6361074E+04
     6.3943847E-04    -3.5917750E+04
     6.4730356E-04    -3.5479827E+04
     6.5526540E-04    -3.5047241E+04
     6.6332516E-04    -3.4619926E+04
     6.7148406E-04    -3.4197817E+04
     6.7974331E-04    -3.3780852E+04
     6.8810416E-04    -3.3368967E+04
     6.9656784E-04    -3.2962102E+04
     7.0513562E-04    -3.2560193E+04
     7.1380879E-04    -3.2163181E+04
     7.2258864E-04    -3.1771007E+04
     7.3147648E-04    -3.1383610E+04
     7.4047364E-04    -3.1000934E+04
     7.4958147E-04    -3.0622919E+04
     7.5880132E-04    -3.0249511E+04
     7.6813457E-04    -2.9880651E+04
     7.7758263E-04    -2.9516285E+04
     7.8714690E-04    -2.9156357E+04
     7.9682880E-04    -2.8800815E+04
     8.0662980E-04    -2.8449603E+04
     8.1655134E-04    -2.8102670E+04
     8.2659493E-04    -2.7759963E+04
     8.3676204E-04    -2.7421431E+04
     8.4705422E-04    -2.7087022E+04
     8.5747298E-04    -2.6756686E+04
     8.6801990E-04    -2.6430374E+04
     8.7869655E-04    -2.6108037E+04
     8.8950451E-04    -2.5789625E+04
     9.0044542E-04    -2.5475092E+04
     9.1152090E-04    -2.5164389E+04
     9.2273260E-04    -2.4857470E+04
     9.3408221E-04    -2.4554289E+04
     9.4557143E-04    -2.4254801E+04
     9.5720195E-04    -2.3958959E+04
     9.6897554E-04    -2.3666720E+04
     9.8089394E-04    -2.3378040E+04
     9.9295893E-04    -2.3092875E+04
     1.0051723E-03    -2.2811183E+04
     1.0175359E-03    -2.2532921E+04
     1.0300516E-03    -2.2258046E+04
     1.0427213E-03    -2.1986519E+04
     1.0555467E-03    -2.1718298E+04
     1.0685300E-03    -2.1453342E+04
     1.0816729E-03    -2.1191612E+04
     1.0949775E-03    -2.0933069E+04
     1.1084457E-03    -2.0677673E+04
