  8.333333E-05  7.297035E-01
  8.539167E-05  7.297035E-01
  8.750084E-05  7.297035E-01
  8.966211E-05  7.297035E-01
  9.187677E-05  7.297035E-01
  9.414612E-05  7.297035E-01
  9.647153E-05  7.297036E-01
  9.885438E-05  7.297036E-01
  1.012961E-04  7.297036E-01
  1.037981E-04  7.297036E-01
  1.063619E-04  7.297036E-01
  1.089890E-04  7.297037E-01
  1.116811E-04  7.297037E-01
  1.144396E-04  7.297037E-01
  1.172663E-04  7.297037E-01
  1.201627E-04  7.297038E-01
  1.231308E-04  7.297038E-01
  1.261721E-04  7.297038E-01
  1.292885E-04  7.297039E-01
  1.324820E-04  7.297039E-01
  1.357543E-04  7.297039E-01
  1.391074E-04  7.297040E-01
  1.425433E-04  7.297040E-01
  1.460642E-04  7.297040E-01
  1.496720E-04  7.297041E-01
  1.533688E-04  7.297041E-01
  1.571571E-04  7.297041E-01
  1.610388E-04  7.297042E-01
  1.650165E-04  7.297042E-01
  1.690924E-04  7.297043E-01
  1.732690E-04  7.297043E-01
  1.775487E-04  7.297044E-01
  1.819342E-04  7.297044E-01
  1.864280E-04  7.297045E-01
  1.910327E-04  7.297046E-01
  1.957512E-04  7.297046E-01
  2.005863E-04  7.297047E-01
  2.055408E-04  7.297048E-01
  2.106176E-04  7.297048E-01
  2.158199E-04  7.297049E-01
  2.211506E-04  7.297050E-01
  2.266131E-04  7.297051E-01
  2.322104E-04  7.297052E-01
  2.379460E-04  7.297053E-01
  2.438233E-04  7.297054E-01
  2.498457E-04  7.297055E-01
  2.560169E-04  7.297056E-01
  2.623405E-04  7.297057E-01
  2.688203E-04  7.297058E-01
  2.754602E-04  7.297060E-01
  2.822640E-04  7.297061E-01
  2.892360E-04  7.297062E-01
  2.963801E-04  7.297064E-01
  3.037007E-04  7.297065E-01
  3.112021E-04  7.297067E-01
  3.188888E-04  7.297069E-01
  3.267653E-04  7.297070E-01
  3.348364E-04  7.297072E-01
  3.431069E-04  7.297074E-01
  3.515816E-04  7.297076E-01
  3.602657E-04  7.297078E-01
  3.691643E-04  7.297081E-01
  3.782826E-04  7.297083E-01
  3.876262E-04  7.297086E-01
  3.972006E-04  7.297088E-01
  4.070114E-04  7.297091E-01
  4.170646E-04  7.297094E-01
  4.273661E-04  7.297097E-01
  4.379221E-04  7.297100E-01
  4.487387E-04  7.297103E-01
  4.598226E-04  7.297107E-01
  4.711802E-04  7.297111E-01
  4.828183E-04  7.297114E-01
  4.947440E-04  7.297118E-01
  5.069641E-04  7.297123E-01
  5.194861E-04  7.297127E-01
  5.323175E-04  7.297132E-01
  5.454657E-04  7.297137E-01
  5.589387E-04  7.297142E-01
  5.727445E-04  7.297147E-01
  5.868913E-04  7.297153E-01
  6.013875E-04  7.297159E-01
  6.162418E-04  7.297165E-01
  6.314629E-04  7.297172E-01
  6.470601E-04  7.297179E-01
  6.630424E-04  7.297186E-01
  6.794196E-04  7.297194E-01
  6.962013E-04  7.297202E-01
  7.133974E-04  7.297210E-01
  7.310183E-04  7.297219E-01
  7.490745E-04  7.297229E-01
  7.675766E-04  7.297238E-01
  7.865358E-04  7.297249E-01
  8.059632E-04  7.297259E-01
  8.258705E-04  7.297271E-01
  8.462695E-04  7.297282E-01
  8.671724E-04  7.297295E-01
  8.885915E-04  7.297308E-01
  9.105397E-04  7.297322E-01
  9.330301E-04  7.297336E-01
  9.560759E-04  7.297351E-01
  9.796910E-04  7.297367E-01
  1.003889E-03  7.297384E-01
  1.028685E-03  7.297401E-01
  1.054094E-03  7.297420E-01
  1.080130E-03  7.297439E-01
  1.106809E-03  7.297459E-01
  1.134147E-03  7.297481E-01
  1.162161E-03  7.297503E-01
  1.190866E-03  7.297526E-01
  1.220281E-03  7.297551E-01
  1.250422E-03  7.297577E-01
  1.281307E-03  7.297604E-01
  1.312955E-03  7.297633E-01
  1.345385E-03  7.297663E-01
  1.378616E-03  7.297694E-01
  1.412668E-03  7.297727E-01
  1.447561E-03  7.297762E-01
  1.483316E-03  7.297798E-01
  1.519954E-03  7.297836E-01
  1.557497E-03  7.297876E-01
  1.595967E-03  7.297918E-01
  1.635387E-03  7.297963E-01
  1.675781E-03  7.298009E-01
  1.717173E-03  7.298058E-01
  1.759587E-03  7.298109E-01
  1.803049E-03  7.298163E-01
  1.847584E-03  7.298219E-01
  1.893220E-03  7.298278E-01
  1.939982E-03  7.298340E-01
  1.987900E-03  7.298406E-01
  2.037001E-03  7.298474E-01
  2.087315E-03  7.298546E-01
  2.138871E-03  7.298622E-01
  2.191702E-03  7.298701E-01
  2.245837E-03  7.298784E-01
  2.301309E-03  7.298872E-01
  2.358151E-03  7.298964E-01
  2.416397E-03  7.299060E-01
  2.476082E-03  7.299161E-01
  2.537242E-03  7.299267E-01
  2.599911E-03  7.299379E-01
  2.664129E-03  7.299496E-01
  2.729933E-03  7.299619E-01
  2.797363E-03  7.299748E-01
  2.866457E-03  7.299883E-01
  2.937259E-03  7.300025E-01
  3.009809E-03  7.300175E-01
  3.084152E-03  7.300331E-01
  3.160330E-03  7.300496E-01
  3.238390E-03  7.300669E-01
  3.318379E-03  7.300850E-01
  3.400342E-03  7.301040E-01
  3.484331E-03  7.301240E-01
  3.570394E-03  7.301450E-01
  3.658583E-03  7.301670E-01
  3.748950E-03  7.301901E-01
  3.841549E-03  7.302144E-01
  3.936435E-03  7.302398E-01
  4.033665E-03  7.302666E-01
  4.133296E-03  7.302946E-01
  4.235389E-03  7.303241E-01
  4.340003E-03  7.303550E-01
  4.447201E-03  7.303875E-01
  4.557047E-03  7.304215E-01
  4.669606E-03  7.304573E-01
  4.784945E-03  7.304948E-01
  4.903133E-03  7.305342E-01
  5.024241E-03  7.305756E-01
  5.148339E-03  7.306190E-01
  5.275503E-03  7.306645E-01
  5.405808E-03  7.307123E-01
  5.539332E-03  7.307625E-01
  5.676153E-03  7.308152E-01
  5.816354E-03  7.308704E-01
  5.960018E-03  7.309284E-01
  6.107231E-03  7.309893E-01
  6.258079E-03  7.310532E-01
  6.412654E-03  7.311202E-01
  6.571046E-03  7.311906E-01
  6.733351E-03  7.312644E-01
  6.899665E-03  7.313419E-01
  7.070087E-03  7.314232E-01
  7.244718E-03  7.315084E-01
  7.423662E-03  7.315979E-01
  7.607027E-03  7.316918E-01
  7.794920E-03  7.317904E-01
  7.987455E-03  7.318937E-01
  8.184745E-03  7.320022E-01
  8.386908E-03  7.321159E-01
  8.594065E-03  7.322353E-01
  8.806338E-03  7.323605E-01
  9.023855E-03  7.324918E-01
  9.246744E-03  7.326295E-01
  9.475139E-03  7.327740E-01
  9.709175E-03  7.329256E-01
  9.948991E-03  7.330845E-01
  1.019473E-02  7.332512E-01
  1.044654E-02  7.334260E-01
  1.070457E-02  7.336093E-01
  1.096897E-02  7.338015E-01
  1.123991E-02  7.340031E-01
  1.151753E-02  7.342144E-01
  1.180202E-02  7.344359E-01
  1.209353E-02  7.346681E-01
  1.239224E-02  7.349115E-01
  1.269832E-02  7.351667E-01
  1.301197E-02  7.354341E-01
  1.333337E-02  7.357144E-01
  1.366270E-02  7.360081E-01
  1.400017E-02  7.363158E-01
  1.434598E-02  7.366382E-01
  1.470032E-02  7.369760E-01
  1.506342E-02  7.373298E-01
  1.543549E-02  7.377004E-01
  1.581674E-02  7.380885E-01
  1.620742E-02  7.384949E-01
  1.660774E-02  7.389205E-01
  1.701795E-02  7.393660E-01
  1.743829E-02  7.398323E-01
  1.786902E-02  7.403204E-01
  1.831038E-02  7.408311E-01
  1.876265E-02  7.413655E-01
  1.922609E-02  7.419246E-01
  1.970097E-02  7.425093E-01
  2.018759E-02  7.431208E-01
  2.068622E-02  7.437602E-01
  2.119717E-02  7.444286E-01
  2.172074E-02  7.451271E-01
  2.225724E-02  7.458571E-01
  2.280700E-02  7.466196E-01
  2.337033E-02  7.474161E-01
  2.394758E-02  7.482477E-01
  2.453908E-02  7.491158E-01
  2.514520E-02  7.500218E-01
  2.576628E-02  7.509670E-01
  2.640271E-02  7.519528E-01
  2.705486E-02  7.529807E-01
  2.772311E-02  7.540521E-01
  2.840787E-02  7.551684E-01
  2.910955E-02  7.563310E-01
  2.982855E-02  7.575414E-01
  3.056532E-02  7.588011E-01
  3.132028E-02  7.601115E-01
  3.209389E-02  7.614740E-01
  3.288661E-02  7.628899E-01
  3.369891E-02  7.643607E-01
  3.453127E-02  7.658876E-01
  3.538420E-02  7.674718E-01
  3.625819E-02  7.691146E-01
  3.715376E-02  7.708171E-01
  3.807146E-02  7.725801E-01
  3.901183E-02  7.744046E-01
  3.997542E-02  7.762913E-01
  4.096281E-02  7.782409E-01
  4.197459E-02  7.802536E-01
  4.301136E-02  7.823298E-01
  4.407375E-02  7.844694E-01
  4.516237E-02  7.866722E-01
  4.627788E-02  7.889376E-01
  4.742094E-02  7.912649E-01
  4.859224E-02  7.936528E-01
  4.979247E-02  7.960999E-01
  5.102234E-02  7.986043E-01
  5.228259E-02  8.011636E-01
  5.357397E-02  8.037749E-01
  5.489725E-02  8.064350E-01
  5.625321E-02  8.091400E-01
  5.764267E-02  8.118855E-01
  5.906644E-02  8.146663E-01
  6.052538E-02  8.174766E-01
  6.202036E-02  8.203100E-01
  6.355226E-02  8.231593E-01
  6.512200E-02  8.260164E-01
  6.673051E-02  8.288724E-01
  6.837876E-02  8.317176E-01
  7.006771E-02  8.345413E-01
  7.179839E-02  8.373319E-01
  7.357181E-02  8.400767E-01
  7.538903E-02  8.427621E-01
  7.725114E-02  8.453733E-01
  7.915924E-02  8.478947E-01
  8.111448E-02  8.503093E-01
  8.311800E-02  8.525990E-01
  8.517102E-02  8.547449E-01
  8.727474E-02  8.567267E-01
  8.943043E-02  8.585230E-01
  9.163936E-02  8.601112E-01
  9.390285E-02  8.614679E-01
  9.622225E-02  8.625683E-01
  9.859894E-02  8.633866E-01
  1.010343E-01  8.638960E-01
  1.035299E-01  8.640686E-01
  1.060871E-01  8.638757E-01
  1.087074E-01  8.632873E-01
