  8.333333E-05  4.151330E-05  3.003352E-03
  8.539167E-05  4.253868E-05  3.064841E-03
  8.750084E-05  4.358939E-05  3.127577E-03
  8.966211E-05  4.466604E-05  3.191585E-03
  9.187677E-05  4.576929E-05  3.256888E-03
  9.414612E-05  4.689980E-05  3.323507E-03
  9.647153E-05  4.805822E-05  3.391470E-03
  9.885438E-05  4.924526E-05  3.460803E-03
  1.012961E-04  5.046162E-05  3.531531E-03
  1.037981E-04  5.170802E-05  3.603684E-03
  1.063619E-04  5.298521E-05  3.677288E-03
  1.089890E-04  5.429394E-05  3.752373E-03
  1.116811E-04  5.563500E-05  3.828966E-03
  1.144396E-04  5.700919E-05  3.907097E-03
  1.172663E-04  5.841731E-05  3.986797E-03
  1.201627E-04  5.986022E-05  4.068095E-03
  1.231308E-04  6.133877E-05  4.151023E-03
  1.261721E-04  6.285384E-05  4.235612E-03
  1.292885E-04  6.440633E-05  4.321894E-03
  1.324820E-04  6.599716E-05  4.409902E-03
  1.357543E-04  6.762729E-05  4.499668E-03
  1.391074E-04  6.929769E-05  4.591228E-03
  1.425433E-04  7.100934E-05  4.684615E-03
  1.460642E-04  7.276327E-05  4.779864E-03
  1.496720E-04  7.456052E-05  4.877010E-03
  1.533688E-04  7.640217E-05  4.976090E-03
  1.571571E-04  7.828930E-05  5.077141E-03
  1.610388E-04  8.022305E-05  5.180200E-03
  1.650165E-04  8.220456E-05  5.285305E-03
  1.690924E-04  8.423501E-05  5.392494E-03
  1.732690E-04  8.631561E-05  5.501808E-03
  1.775487E-04  8.844761E-05  5.613285E-03
  1.819342E-04  9.063227E-05  5.726966E-03
  1.864280E-04  9.287088E-05  5.842893E-03
  1.910327E-04  9.516479E-05  5.961107E-03
  1.957512E-04  9.751536E-05  6.081651E-03
  2.005863E-04  9.992399E-05  6.204569E-03
  2.055408E-04  1.023921E-04  6.329903E-03
  2.106176E-04  1.049212E-04  6.457699E-03
  2.158199E-04  1.075128E-04  6.588002E-03
  2.211506E-04  1.101683E-04  6.720857E-03
  2.266131E-04  1.128895E-04  6.856312E-03
  2.322104E-04  1.156778E-04  6.994413E-03
  2.379460E-04  1.185351E-04  7.135209E-03
  2.438233E-04  1.214629E-04  7.278748E-03
  2.498457E-04  1.244630E-04  7.425079E-03
  2.560169E-04  1.275373E-04  7.574253E-03
  2.623405E-04  1.306875E-04  7.726321E-03
  2.688203E-04  1.339154E-04  7.881334E-03
  2.754602E-04  1.372231E-04  8.039344E-03
  2.822640E-04  1.406126E-04  8.200403E-03
  2.892360E-04  1.440857E-04  8.364566E-03
  2.963801E-04  1.476446E-04  8.531887E-03
  3.037007E-04  1.512914E-04  8.702420E-03
  3.112021E-04  1.550283E-04  8.876221E-03
  3.188888E-04  1.588575E-04  9.053347E-03
  3.267653E-04  1.627813E-04  9.233853E-03
  3.348364E-04  1.668020E-04  9.417799E-03
  3.431069E-04  1.709220E-04  9.605242E-03
  3.515816E-04  1.751438E-04  9.796240E-03
  3.602657E-04  1.794698E-04  9.990854E-03
  3.691643E-04  1.839027E-04  1.018914E-02
  3.782826E-04  1.884451E-04  1.039117E-02
  3.876262E-04  1.930997E-04  1.059699E-02
  3.972006E-04  1.978693E-04  1.080667E-02
  4.070114E-04  2.027567E-04  1.102027E-02
  4.170646E-04  2.077648E-04  1.123786E-02
  4.273661E-04  2.128966E-04  1.145950E-02
  4.379221E-04  2.181551E-04  1.168524E-02
  4.487387E-04  2.235435E-04  1.191516E-02
  4.598226E-04  2.290651E-04  1.214933E-02
  4.711802E-04  2.347230E-04  1.238779E-02
  4.828183E-04  2.405206E-04  1.263063E-02
  4.947440E-04  2.464615E-04  1.287791E-02
  5.069641E-04  2.525491E-04  1.312968E-02
  5.194861E-04  2.587870E-04  1.338603E-02
  5.323175E-04  2.651791E-04  1.364701E-02
  5.454657E-04  2.717290E-04  1.391269E-02
  5.589387E-04  2.784407E-04  1.418315E-02
  5.727445E-04  2.853182E-04  1.445843E-02
  5.868913E-04  2.923656E-04  1.473862E-02
  6.013875E-04  2.995870E-04  1.502378E-02
  6.162418E-04  3.069868E-04  1.531398E-02
  6.314629E-04  3.145694E-04  1.560927E-02
  6.470601E-04  3.223392E-04  1.590973E-02
  6.630424E-04  3.303010E-04  1.621543E-02
  6.794196E-04  3.384595E-04  1.652643E-02
  6.962013E-04  3.468194E-04  1.684278E-02
  7.133974E-04  3.553859E-04  1.716457E-02
  7.310183E-04  3.641639E-04  1.749185E-02
  7.490745E-04  3.731587E-04  1.782468E-02
  7.675766E-04  3.823758E-04  1.816313E-02
  7.865358E-04  3.918205E-04  1.850725E-02
  8.059632E-04  4.014984E-04  1.885712E-02
  8.258705E-04  4.114154E-04  1.921277E-02
  8.462695E-04  4.215774E-04  1.957428E-02
  8.671724E-04  4.319904E-04  1.994170E-02
  8.885915E-04  4.426605E-04  2.031508E-02
  9.105397E-04  4.535943E-04  2.069447E-02
  9.330301E-04  4.647981E-04  2.107993E-02
  9.560759E-04  4.762786E-04  2.147150E-02
  9.796910E-04  4.880427E-04  2.186923E-02
  1.003889E-03  5.000973E-04  2.227316E-02
  1.028685E-03  5.124497E-04  2.268334E-02
  1.054094E-03  5.251073E-04  2.309979E-02
  1.080130E-03  5.380774E-04  2.352257E-02
  1.106809E-03  5.513679E-04  2.395169E-02
  1.134147E-03  5.649867E-04  2.438719E-02
  1.162161E-03  5.789419E-04  2.482909E-02
  1.190866E-03  5.932418E-04  2.527741E-02
  1.220281E-03  6.078949E-04  2.573217E-02
  1.250422E-03  6.229099E-04  2.619339E-02
  1.281307E-03  6.382958E-04  2.666106E-02
  1.312955E-03  6.540617E-04  2.713519E-02
  1.345385E-03  6.702171E-04  2.761578E-02
  1.378616E-03  6.867715E-04  2.810282E-02
  1.412668E-03  7.037347E-04  2.859629E-02
  1.447561E-03  7.211170E-04  2.909618E-02
  1.483316E-03  7.389286E-04  2.960246E-02
  1.519954E-03  7.571802E-04  3.011508E-02
  1.557497E-03  7.758826E-04  3.063402E-02
  1.595967E-03  7.950469E-04  3.115922E-02
  1.635387E-03  8.146846E-04  3.169062E-02
  1.675781E-03  8.348074E-04  3.222816E-02
  1.717173E-03  8.554272E-04  3.277176E-02
  1.759587E-03  8.765563E-04  3.332134E-02
  1.803049E-03  8.982072E-04  3.387680E-02
  1.847584E-03  9.203930E-04  3.443804E-02
  1.893220E-03  9.431268E-04  3.500493E-02
  1.939982E-03  9.664221E-04  3.557736E-02
  1.987900E-03  9.902928E-04  3.615518E-02
  2.037001E-03  1.014753E-03  3.673824E-02
  2.087315E-03  1.039818E-03  3.732637E-02
  2.138871E-03  1.065501E-03  3.791940E-02
  2.191702E-03  1.091819E-03  3.851713E-02
  2.245837E-03  1.118787E-03  3.911935E-02
  2.301309E-03  1.146421E-03  3.972585E-02
  2.358151E-03  1.174738E-03  4.033636E-02
  2.416397E-03  1.203754E-03  4.095065E-02
  2.476082E-03  1.233487E-03  4.156843E-02
  2.537242E-03  1.263954E-03  4.218942E-02
  2.599911E-03  1.295174E-03  4.281329E-02
  2.664129E-03  1.327165E-03  4.343971E-02
  2.729933E-03  1.359946E-03  4.406834E-02
  2.797363E-03  1.393537E-03  4.469879E-02
  2.866457E-03  1.427958E-03  4.533068E-02
  2.937259E-03  1.463228E-03  4.596357E-02
  3.009809E-03  1.499370E-03  4.659702E-02
  3.084152E-03  1.536405E-03  4.723058E-02
  3.160330E-03  1.574355E-03  4.786373E-02
  3.238390E-03  1.613241E-03  4.849596E-02
  3.318379E-03  1.653089E-03  4.912672E-02
  3.400342E-03  1.693920E-03  4.975544E-02
  3.484331E-03  1.735761E-03  5.038150E-02
  3.570394E-03  1.778634E-03  5.100428E-02
  3.658583E-03  1.822567E-03  5.162310E-02
  3.748950E-03  1.867585E-03  5.223727E-02
  3.841549E-03  1.913715E-03  5.284606E-02
  3.936435E-03  1.960984E-03  5.344869E-02
  4.033665E-03  2.009421E-03  5.404438E-02
  4.133296E-03  2.059054E-03  5.463227E-02
  4.235389E-03  2.109913E-03  5.521151E-02
  4.340003E-03  2.162029E-03  5.578119E-02
  4.447201E-03  2.215432E-03  5.634035E-02
  4.557047E-03  2.270154E-03  5.688801E-02
  4.669606E-03  2.326227E-03  5.742315E-02
  4.784945E-03  2.383686E-03  5.794471E-02
  4.903133E-03  2.442564E-03  5.845156E-02
  5.024241E-03  2.502897E-03  5.894258E-02
  5.148339E-03  2.564719E-03  5.941656E-02
  5.275503E-03  2.628069E-03  5.987227E-02
  5.405808E-03  2.692984E-03  6.030845E-02
  5.539332E-03  2.759502E-03  6.072376E-02
  5.676153E-03  2.827663E-03  6.111685E-02
  5.816354E-03  2.897508E-03  6.148630E-02
  5.960018E-03  2.969079E-03  6.183067E-02
  6.107231E-03  3.042417E-03  6.214846E-02
  6.258079E-03  3.117567E-03  6.243812E-02
  6.412654E-03  3.194573E-03  6.269808E-02
  6.571046E-03  3.273481E-03  6.292671E-02
  6.733351E-03  3.354339E-03  6.312234E-02
  6.899665E-03  3.437194E-03  6.328325E-02
  7.070087E-03  3.522095E-03  6.340769E-02
  7.244718E-03  3.609094E-03  6.349387E-02
  7.423662E-03  3.698243E-03  6.353994E-02
  7.607027E-03  3.789593E-03  6.354406E-02
  7.794920E-03  3.883200E-03  6.350429E-02
  7.987455E-03  3.979119E-03  6.341872E-02
  8.184745E-03  4.077408E-03  6.328535E-02
  8.386908E-03  4.178125E-03  6.310220E-02
  8.594065E-03  4.281331E-03  6.286724E-02
  8.806338E-03  4.387085E-03  6.257842E-02
  9.023855E-03  4.495453E-03  6.223367E-02
  9.246744E-03  4.606497E-03  6.183090E-02
  9.475139E-03  4.720285E-03  6.136803E-02
  9.709175E-03  4.836884E-03  6.084294E-02
  9.948991E-03  4.956363E-03  6.025355E-02
  1.019473E-02  5.078795E-03  5.959773E-02
  1.044654E-02  5.204251E-03  5.887342E-02
  1.070457E-02  5.332806E-03  5.807853E-02
  1.096897E-02  5.464538E-03  5.721102E-02
  1.123991E-02  5.599524E-03  5.626886E-02
  1.151753E-02  5.737845E-03  5.525008E-02
  1.180202E-02  5.879584E-03  5.415274E-02
  1.209353E-02  6.024825E-03  5.297496E-02
  1.239224E-02  6.173655E-03  5.171494E-02
  1.269832E-02  6.326162E-03  5.037093E-02
  1.301197E-02  6.482437E-03  4.894129E-02
  1.333337E-02  6.642574E-03  4.742446E-02
  1.366270E-02  6.806667E-03  4.581900E-02
  1.400017E-02  6.974815E-03  4.412360E-02
  1.434598E-02  7.147119E-03  4.233706E-02
  1.470032E-02  7.323680E-03  4.045836E-02
  1.506342E-02  7.504604E-03  3.848662E-02
  1.543549E-02  7.690000E-03  3.642116E-02
  1.581674E-02  7.879977E-03  3.426147E-02
  1.620742E-02  8.074649E-03  3.200727E-02
  1.660774E-02  8.274132E-03  2.965849E-02
  1.701795E-02  8.478546E-03  2.721534E-02
  1.743829E-02  8.688011E-03  2.467824E-02
  1.786902E-02  8.902655E-03  2.204794E-02
  1.831038E-02  9.122603E-03  1.932545E-02
  1.876265E-02  9.347988E-03  1.651213E-02
  1.922609E-02  9.578945E-03  1.360965E-02
  1.970097E-02  9.815611E-03  1.062005E-02
  2.018759E-02  1.005813E-02  7.545754E-03
  2.068622E-02  1.030664E-02  4.389558E-03
  2.119717E-02  1.056130E-02  1.154686E-03
  2.172074E-02  1.082225E-02 -2.155205E-03
  2.225724E-02  1.108965E-02 -5.536009E-03
  2.280700E-02  1.136367E-02 -8.983150E-03
  2.337033E-02  1.164446E-02 -1.249156E-02
  2.394758E-02  1.193220E-02 -1.605568E-02
  2.453908E-02  1.222705E-02 -1.966941E-02
  2.514520E-02  1.252920E-02 -2.332614E-02
  2.576628E-02  1.283882E-02 -2.701869E-02
  2.640271E-02  1.315610E-02 -3.073933E-02
