  2.604167E-04  2.504360E-05  1.958424E-03
  2.668490E-04  2.566218E-05  2.005731E-03
  2.734401E-04  2.629604E-05  2.054173E-03
  2.801941E-04  2.694555E-05  2.103776E-03
  2.871149E-04  2.761110E-05  2.154569E-03
  2.942066E-04  2.829310E-05  2.206578E-03
  3.014735E-04  2.899194E-05  2.259832E-03
  3.089199E-04  2.970804E-05  2.314362E-03
  3.165503E-04  3.044183E-05  2.370196E-03
  3.243690E-04  3.119374E-05  2.427365E-03
  3.323810E-04  3.196423E-05  2.485902E-03
  3.405908E-04  3.275374E-05  2.545838E-03
  3.490034E-04  3.356276E-05  2.607205E-03
  3.576237E-04  3.439176E-05  2.670038E-03
  3.664571E-04  3.524124E-05  2.734371E-03
  3.755085E-04  3.611170E-05  2.800239E-03
  3.847836E-04  3.700366E-05  2.867677E-03
  3.942878E-04  3.791765E-05  2.936723E-03
  4.040267E-04  3.885422E-05  3.007414E-03
  4.140061E-04  3.981392E-05  3.079789E-03
  4.242321E-04  4.079733E-05  3.153885E-03
  4.347106E-04  4.180502E-05  3.229745E-03
  4.454480E-04  4.283761E-05  3.307407E-03
  4.564505E-04  4.389570E-05  3.386916E-03
  4.677249E-04  4.497993E-05  3.468312E-03
  4.792777E-04  4.609094E-05  3.551640E-03
  4.911158E-04  4.722939E-05  3.636945E-03
  5.032464E-04  4.839595E-05  3.724271E-03
  5.156766E-04  4.959134E-05  3.813667E-03
  5.284138E-04  5.081625E-05  3.905178E-03
  5.414656E-04  5.207142E-05  3.998855E-03
  5.548398E-04  5.335759E-05  4.094746E-03
  5.685443E-04  5.467552E-05  4.192903E-03
  5.825874E-04  5.602602E-05  4.293377E-03
  5.969773E-04  5.740987E-05  4.396222E-03
  6.117226E-04  5.882790E-05  4.501490E-03
  6.268322E-04  6.028096E-05  4.609238E-03
  6.423149E-04  6.176990E-05  4.719522E-03
  6.581801E-04  6.329563E-05  4.832400E-03
  6.744372E-04  6.485904E-05  4.947929E-03
  6.910958E-04  6.646107E-05  5.066171E-03
  7.081658E-04  6.810268E-05  5.187186E-03
  7.256575E-04  6.978482E-05  5.311037E-03
  7.435813E-04  7.150852E-05  5.437787E-03
  7.619477E-04  7.327480E-05  5.567501E-03
  7.807678E-04  7.508471E-05  5.700247E-03
  8.000528E-04  7.693932E-05  5.836091E-03
  8.198141E-04  7.883974E-05  5.975102E-03
  8.400635E-04  8.078710E-05  6.117352E-03
  8.608131E-04  8.278257E-05  6.262911E-03
  8.820751E-04  8.482732E-05  6.411852E-03
  9.038624E-04  8.692258E-05  6.564252E-03
  9.261878E-04  8.906960E-05  6.720185E-03
  9.490646E-04  9.126965E-05  6.879728E-03
  9.725065E-04  9.352404E-05  7.042962E-03
  9.965275E-04  9.583413E-05  7.209967E-03
  1.021142E-03  9.820127E-05  7.380823E-03
  1.046364E-03  1.006269E-04  7.555616E-03
  1.072209E-03  1.031124E-04  7.734430E-03
  1.098693E-03  1.056593E-04  7.917351E-03
  1.125830E-03  1.082692E-04  8.104468E-03
  1.153638E-03  1.109435E-04  8.295871E-03
  1.182133E-03  1.136838E-04  8.491650E-03
  1.211332E-03  1.164919E-04  8.691899E-03
  1.241252E-03  1.193693E-04  8.896713E-03
  1.271911E-03  1.223178E-04  9.106186E-03
  1.303327E-03  1.253392E-04  9.320418E-03
  1.335519E-03  1.284351E-04  9.539508E-03
