RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            7     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   59   73     0     0  con    0  1.0D+00  1.5D-02  1.281D-05  1.023D-06
   60   75     0     0  con    1  3.8D-01  2.0D-02  2.540D-05  1.019D-06
   61   76     0     0  con    0  1.0D+00  3.4D-02  4.874D-05  1.015D-06
   62   77     0     0  con    0  1.0D+00  3.1D-02  1.842D-05  1.007D-06
   63   78     0     0  con    0  1.0D+00  4.0D-02  3.102D-05  1.004D-06
   64   79     0     0  con    0  1.0D+00  1.8D-02  7.765D-06  1.002D-06
   65   80     0     0  con    0  1.0D+00  2.1D-02  1.351D-05  9.999D-07
   66   82     0     0  con    1  4.3D-01  1.8D-02  1.983D-05  9.980D-07
   67   83     0     0  con    0  1.0D+00  1.7D-02  2.548D-05  9.954D-07
   68   84     0     0  con    0  1.0D+00  7.2D-03  8.925D-06  9.934D-07
   69   85     0     0  con    0  1.0D+00  2.5D-02  2.437D-05  9.928D-07
   70   86     0     0  con    0  1.0D+00  2.1D-03  5.572D-06  9.918D-07
   71   87     0     0  con    0  1.0D+00  1.0D-02  3.757D-06  9.913D-07
   72   89     0     0  con    1  4.9D-01  2.5D-02  9.955D-06  9.904D-07
   73   90     0     0  con    0  1.0D+00  1.5D-02  8.229D-06  9.899D-07
   74   91     0     0  con    0  1.0D+00  8.1D-03  1.413D-06  9.896D-07
   75   93     0     0  con    1  4.8D-01  7.9D-03  2.122D-06  9.896D-07
   76   94     0     0  con    0  1.0D+00  5.3D-03  2.935D-06  9.895D-07
   77   95     0     0  con    0  1.0D+00  1.9D-03  1.125D-06  9.895D-07
   78   96     0     0  con    0  1.0D+00  1.1D-03  3.258D-07  9.895D-07
   79   97     0     0  con    0  1.0D+00  1.2D-03  1.509D-07  9.895D-07
   80   98     0     0  con    0  1.0D+00  2.0D-03  5.008D-07  9.894D-07
   81   99     0     0  con    0  1.0D+00  2.3D-03  6.185D-07  9.894D-07
   82  100     0     0  con    0  1.0D+00  7.0D-04  3.878D-07  9.894D-07
   83  101     0     0  con    0  1.0D+00  2.6D-04  1.640D-07  9.894D-07
   84  102     0     0  con    0  1.0D+00  1.8D-04  8.753D-09  9.894D-07
   85  103     0     0  con    0  1.0D+00  7.5D-05  4.878D-09  9.894D-07
   86  105     0     0  con    1  2.1D-02  5.1D-06  5.942D-09  9.894D-07
   87  106     0     0  con    0  1.0D+00  1.5D-05  4.807D-09  9.894D-07
   88  107     0     0  con    0  1.0D+00  3.9D-05  5.971D-09  9.894D-07
   89  108     0     0  con    0  1.0D+00  2.6D-05  5.814D-09  9.894D-07
   90  109     0     0  con    0  1.0D+00  1.5D-04  2.505D-08  9.894D-07
   91  110     0     0  con    0  1.0D+00  2.0D-04  4.826D-08  9.894D-07
   92  111     0     0  con    0  1.0D+00  3.1D-04  8.845D-08  9.894D-07
   93  112     0     0  con    0  1.0D+00  5.4D-04  1.545D-07  9.894D-07
   94  113     0     0  con    0  1.0D+00  9.7D-04  2.633D-07  9.894D-07
   95  114     0     0  con    0  1.0D+00  1.8D-03  4.016D-07  9.894D-07
   96  115     0     0  con    0  1.0D+00  4.0D-03  8.060D-07  9.894D-07
   97  116     0     0  con    0  1.0D+00  8.7D-03  1.782D-06  9.894D-07
   98  117     0     0  con    0  1.0D+00  6.6D-03  7.560D-07  9.894D-07
   99  118     0     0  con    0  1.0D+00  1.8D-02  2.708D-06  9.893D-07
  100  119     0     0  con    0  1.0D+00  4.0D-02  2.941D-06  9.892D-07
  101  121     0     0  con    1  7.8D-02  8.8D-03  3.260D-06  9.892D-07
  102  122     0     0  con    0  1.0D+00  4.5D-02  1.336D-07  9.891D-07
  103  123     0     0  con    0  1.0D+00  2.3D-02  1.357D-06  9.890D-07
  104  124     0     0  con    0  1.0D+00  4.9D-02  4.040D-06  9.888D-07
  105  125     0     0  con    0  1.0D+00  1.2D-02  2.168D-06  9.887D-07
  106  126     0     0  con    0  1.0D+00  9.7D-03  4.714D-06  9.886D-07
  107  127     0     0  con    0  1.0D+00  5.9D-03  4.641D-06  9.885D-07
  108  129     0     0  con    1  2.2D-01  5.3D-02  7.833D-06  9.883D-07
  109  130     0     0  con    0  1.0D+00  7.3D-02  6.925D-06  9.879D-07
  110  131     0     0  con    0  1.0D+00  1.4D-01  5.991D-06  9.871D-07
  111  132     0     0  con    0  1.0D+00  2.0D-01  1.033D-05  9.865D-07
  112  134     0     0  con    1  1.5D-01  1.9D-01  1.061D-05  9.861D-07
  113  135     0     0  con    0  1.0D+00  7.6D-02  1.134D-06  9.860D-07
  114  136     0     0  con    0  1.0D+00  4.7D-02  2.515D-06  9.859D-07
  115  137     0     0  con    0  1.0D+00  6.5D-02  5.110D-06  9.859D-07
  116  138     0     0  con    0  1.0D+00  7.8D-03  3.706D-06  9.858D-07
  117  139     0     0  con    0  1.0D+00  7.0D-02  1.909D-06  9.857D-07
  118  140     0     0  con    0  1.0D+00  1.0D-01  5.219D-06  9.855D-07
  119  141     0     0  con    0  1.0D+00  4.7D-02  6.398D-06  9.852D-07
  120  143     0     0  con    1  4.0D-01  4.3D-02  1.056D-06  9.852D-07
  121  144     0     0  con    0  1.0D+00  1.0D-02  2.607D-06  9.851D-07
  122  145     0     0  con    0  1.0D+00  5.4D-03  3.480D-06  9.851D-07
  123  146     0     0  con    0  1.0D+00  7.3D-03  3.710D-06  9.850D-07
  124  148     0     0  con    1  2.5D-01  2.3D-03  3.007D-06  9.850D-07
  125  149     0     0  con    0  1.0D+00  3.2D-02  3.698D-06  9.849D-07
  126  150     0     0  con    0  1.0D+00  1.2D-02  3.735D-06  9.849D-07
  127  152     0     0  con    1  4.4D-01  5.9D-02  4.608D-06  9.848D-07
  128  153     0     0  con    0  1.0D+00  6.7D-02  4.232D-06  9.846D-07
  129  154     0     0  con    0  1.0D+00  7.0D-02  2.757D-06  9.845D-07
  130  155     0     0  con    0  1.0D+00  1.3D-02  3.855D-07  9.843D-07
  131  157     0     0  con    1  1.5D-01  2.5D-02  2.160D-06  9.843D-07
  132  158     0     0  con    0  1.0D+00  7.8D-02  6.637D-06  9.842D-07
  133  159     0     0  con    0  1.0D+00  7.0D-03  1.408D-06  9.841D-07
  134  168     0     0  con    8  4.5D-01  2.3D-02  1.176D-06  9.841D-07
  135  176     0     0  con    7  9.6D-03  1.7D-03  1.184D-06  9.841D-07
  136  183     0     0  con    6  4.5D-04  9.7D-05  1.304D-06  9.841D-07
  137  187     0     0  con    3  5.1D-03  4.7D-05  1.198D-06  9.841D-07
  138  197     0     0  con    9  4.9D-03  2.1D-04  1.173D-06  9.841D-07
  139  200     0     0  con    2  4.6D-02  1.4D-05  1.234D-06  9.841D-07
  140  214     0     0  con   13  1.8D-05  1.1D-08  1.234D-06  9.841D-07
  141  217     0     0  con    2  1.0D-01  1.3D-04  9.478D-07  9.841D-07
  142  232     0     0  con   14  9.6D-06  8.8D-09  9.478D-07  9.841D-07
  143  252     0     0  con   19  1.9D-15  2.3D-18  9.478D-07  9.841D-07
  144  253     1     0  ---    0  1.0D+00  1.1D-06  9.027D-07  9.841D-07
  145  258     0     0  con    4  2.2D-01  1.9D-06  8.611D-07  9.841D-07
  146  270     0     0  con   11  6.7D-07  1.7D-11  8.611D-07  9.841D-07
  147  285     0     0  con   14  0.0D+00  0.0D+00  8.611D-07  9.841D-07

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Warning:  more than 10 function and gradient
   evaluations in the last line search.  Termination
   may possibly be caused by a bad search direction.

 Total User time 8.874E+02 seconds.

