  8.680556E-05  0.000000E+00
  8.894965E-05  0.000000E+00
  9.114671E-05  0.000000E+00
  9.339803E-05  0.000000E+00
  9.570496E-05  0.000000E+00
  9.806888E-05  0.000000E+00
  1.004912E-04  0.000000E+00
  1.029733E-04  0.000000E+00
  1.055168E-04  0.000000E+00
  1.081230E-04  0.000000E+00
  1.107937E-04  0.000000E+00
  1.135303E-04  0.000000E+00
  1.163345E-04  0.000000E+00
  1.192079E-04  0.000000E+00
  1.221524E-04  0.000000E+00
  1.251695E-04  0.000000E+00
  1.282612E-04  0.000000E+00
  1.314293E-04  0.000000E+00
  1.346756E-04  0.000000E+00
  1.380020E-04  0.000000E+00
  1.414107E-04  0.000000E+00
  1.449035E-04  0.000000E+00
  1.484827E-04  0.000000E+00
  1.521502E-04  0.000000E+00
  1.559083E-04  0.000000E+00
  1.597592E-04  0.000000E+00
  1.637053E-04  0.000000E+00
  1.677488E-04  0.000000E+00
  1.718922E-04  0.000000E+00
  1.761379E-04  0.000000E+00
  1.804885E-04  0.000000E+00
  1.849466E-04  0.000000E+00
  1.895148E-04  0.000000E+00
  1.941958E-04  0.000000E+00
  1.989924E-04  0.000000E+00
  2.039075E-04  0.000000E+00
  2.089441E-04  0.000000E+00
  2.141050E-04  0.000000E+00
  2.193934E-04  0.000000E+00
  2.248124E-04  0.000000E+00
  2.303653E-04  0.000000E+00
  2.360553E-04  0.000000E+00
  2.418858E-04  0.000000E+00
  2.478604E-04  0.000000E+00
  2.539826E-04  0.000000E+00
  2.602559E-04  0.000000E+00
  2.666843E-04  0.000000E+00
  2.732714E-04  0.000000E+00
  2.800212E-04  0.000000E+00
  2.869377E-04  0.000000E+00
  2.940250E-04  0.000000E+00
  3.012875E-04  0.000000E+00
  3.087293E-04  0.000000E+00
  3.163549E-04  0.000000E+00
  3.241688E-04  0.000000E+00
  3.321758E-04  0.000000E+00
  3.403806E-04  0.000000E+00
  3.487880E-04  0.000000E+00
  3.574030E-04  0.000000E+00
  3.662309E-04  0.000000E+00
  3.752768E-04  0.000000E+00
  3.845461E-04  0.000000E+00
  3.940444E-04  0.000000E+00
  4.037773E-04  0.000000E+00
  4.137506E-04  0.000000E+00
  4.239702E-04  0.000000E+00
  4.344423E-04  0.000000E+00
  4.451730E-04  0.000000E+00
  4.561688E-04  0.000000E+00
  4.674362E-04  0.000000E+00
  4.789818E-04  0.000000E+00
  4.908127E-04  0.000000E+00
  5.029358E-04  0.000000E+00
  5.153583E-04  0.000000E+00
  5.280876E-04  0.000000E+00
  5.411314E-04  0.000000E+00
  5.544973E-04  0.000000E+00
  5.681934E-04  0.000000E+00
  5.822278E-04  0.000000E+00
  5.966088E-04  0.000000E+00
  6.113451E-04  0.000000E+00
  6.264453E-04  0.000000E+00
  6.419185E-04  0.000000E+00
  6.577739E-04  0.000000E+00
  6.740209E-04  0.000000E+00
  6.906692E-04  0.000000E+00
  7.077287E-04  0.000000E+00
  7.252096E-04  0.000000E+00
  7.431223E-04  0.000000E+00
  7.614774E-04  0.000000E+00
  7.802859E-04  0.000000E+00
