  7.812500E-05 -1.871791E+01
  8.005469E-05 -1.871791E+01
  8.203204E-05 -1.871791E+01
  8.405823E-05 -1.871791E+01
  8.613447E-05 -1.871791E+01
  8.826199E-05 -1.871791E+01
  9.044206E-05 -1.871791E+01
  9.267598E-05 -1.871791E+01
  9.496508E-05 -1.871791E+01
  9.731071E-05 -1.871791E+01
  9.971429E-05 -1.871791E+01
  1.021772E-04 -1.871791E+01
  1.047010E-04 -1.871791E+01
  1.072871E-04 -1.871791E+01
  1.099371E-04 -1.871791E+01
  1.126526E-04 -1.871791E+01
  1.154351E-04 -1.871791E+01
  1.182863E-04 -1.871791E+01
  1.212080E-04 -1.871791E+01
  1.242018E-04 -1.871791E+01
  1.272696E-04 -1.871791E+01
  1.304132E-04 -1.871791E+01
  1.336344E-04 -1.871791E+01
  1.369352E-04 -1.871791E+01
  1.403175E-04 -1.871791E+01
  1.437833E-04 -1.871791E+01
  1.473347E-04 -1.871791E+01
  1.509739E-04 -1.871791E+01
  1.547030E-04 -1.871791E+01
  1.585241E-04 -1.871791E+01
  1.624397E-04 -1.871791E+01
  1.664519E-04 -1.871791E+01
  1.705633E-04 -1.871791E+01
  1.747762E-04 -1.871791E+01
  1.790932E-04 -1.871791E+01
  1.835168E-04 -1.871791E+01
  1.880497E-04 -1.871791E+01
  1.926945E-04 -1.871791E+01
  1.974540E-04 -1.871791E+01
  2.023311E-04 -1.871791E+01
  2.073287E-04 -1.871791E+01
  2.124497E-04 -1.871791E+01
  2.176973E-04 -1.871791E+01
  2.230744E-04 -1.871791E+01
  2.285843E-04 -1.871791E+01
  2.342303E-04 -1.871791E+01
  2.400158E-04 -1.871791E+01
  2.459442E-04 -1.871791E+01
  2.520190E-04 -1.871791E+01
  2.582439E-04 -1.871791E+01
  2.646225E-04 -1.871791E+01
  2.711587E-04 -1.871791E+01
  2.778563E-04 -1.871792E+01
  2.847194E-04 -1.871792E+01
  2.917520E-04 -1.871792E+01
  2.989582E-04 -1.871792E+01
  3.063425E-04 -1.871792E+01
  3.139092E-04 -1.871792E+01
  3.216627E-04 -1.871792E+01
  3.296078E-04 -1.871792E+01
  3.377491E-04 -1.871792E+01
  3.460915E-04 -1.871792E+01
  3.546400E-04 -1.871792E+01
  3.633996E-04 -1.871792E+01
  3.723755E-04 -1.871792E+01
  3.815732E-04 -1.871792E+01
  3.909981E-04 -1.871792E+01
  4.006557E-04 -1.871792E+01
  4.105519E-04 -1.871792E+01
  4.206926E-04 -1.871792E+01
  4.310837E-04 -1.871792E+01
  4.417314E-04 -1.871792E+01
  4.526422E-04 -1.871792E+01
  4.638225E-04 -1.871792E+01
  4.752789E-04 -1.871792E+01
  4.870183E-04 -1.871792E+01
  4.990476E-04 -1.871792E+01
  5.113741E-04 -1.871792E+01
  5.240050E-04 -1.871792E+01
  5.369480E-04 -1.871792E+01
  5.502106E-04 -1.871792E+01
  5.638008E-04 -1.871792E+01
  5.777266E-04 -1.871792E+01
  5.919965E-04 -1.871792E+01
  6.066188E-04 -1.871792E+01
  6.216023E-04 -1.871792E+01
  6.369559E-04 -1.871792E+01
  6.526887E-04 -1.871792E+01
  6.688101E-04 -1.871792E+01
  6.853297E-04 -1.871792E+01
  7.022573E-04 -1.871792E+01
  7.196031E-04 -1.871792E+01
  7.373773E-04 -1.871793E+01
  7.555905E-04 -1.871793E+01
  7.742536E-04 -1.871793E+01
  7.933777E-04 -1.871793E+01
  8.129741E-04 -1.871793E+01
  8.330546E-04 -1.871793E+01
  8.536310E-04 -1.871793E+01
  8.747157E-04 -1.871793E+01
  8.963212E-04 -1.871793E+01
  9.184603E-04 -1.871793E+01
  9.411463E-04 -1.871793E+01
  9.643926E-04 -1.871793E+01
  9.882131E-04 -1.871793E+01
  1.012622E-03 -1.871794E+01
  1.037634E-03 -1.871794E+01
  1.063263E-03 -1.871794E+01
  1.089526E-03 -1.871794E+01
  1.116437E-03 -1.871794E+01
  1.144013E-03 -1.871794E+01
  1.172270E-03 -1.871794E+01
  1.201225E-03 -1.871794E+01
  1.230896E-03 -1.871795E+01
  1.261299E-03 -1.871795E+01
  1.292453E-03 -1.871795E+01
  1.324376E-03 -1.871795E+01
  1.357088E-03 -1.871795E+01
  1.390609E-03 -1.871795E+01
  1.424957E-03 -1.871796E+01
  1.460153E-03 -1.871796E+01
  1.496219E-03 -1.871796E+01
  1.533175E-03 -1.871796E+01
  1.571045E-03 -1.871796E+01
  1.609850E-03 -1.871797E+01
  1.649613E-03 -1.871797E+01
  1.690358E-03 -1.871797E+01
  1.732110E-03 -1.871797E+01
  1.774893E-03 -1.871798E+01
  1.818733E-03 -1.871798E+01
  1.863656E-03 -1.871798E+01
  1.909688E-03 -1.871799E+01
  1.956858E-03 -1.871799E+01
  2.005192E-03 -1.871799E+01
  2.054720E-03 -1.871800E+01
  2.105472E-03 -1.871800E+01
  2.157477E-03 -1.871800E+01
  2.210767E-03 -1.871801E+01
  2.265373E-03 -1.871801E+01
  2.321327E-03 -1.871802E+01
  2.378664E-03 -1.871802E+01
  2.437417E-03 -1.871802E+01
  2.497621E-03 -1.871803E+01
  2.559312E-03 -1.871803E+01
  2.622527E-03 -1.871804E+01
  2.687304E-03 -1.871805E+01
  2.753680E-03 -1.871805E+01
  2.821696E-03 -1.871806E+01
  2.891392E-03 -1.871806E+01
  2.962809E-03 -1.871807E+01
  3.035991E-03 -1.871808E+01
  3.110980E-03 -1.871808E+01
  3.187821E-03 -1.871809E+01
  3.266560E-03 -1.871810E+01
  3.347244E-03 -1.871810E+01
  3.429921E-03 -1.871811E+01
  3.514640E-03 -1.871812E+01
  3.601452E-03 -1.871813E+01
  3.690408E-03 -1.871814E+01
  3.781561E-03 -1.871815E+01
  3.874965E-03 -1.871816E+01
  3.970677E-03 -1.871816E+01
  4.068753E-03 -1.871817E+01
  4.169251E-03 -1.871818E+01
  4.272231E-03 -1.871819E+01
  4.377756E-03 -1.871820E+01
  4.485886E-03 -1.871821E+01
  4.596687E-03 -1.871823E+01
  4.710226E-03 -1.871824E+01
  4.826568E-03 -1.871825E+01
  4.945784E-03 -1.871826E+01
  5.067945E-03 -1.871827E+01
  5.193124E-03 -1.871828E+01
  5.321394E-03 -1.871829E+01
  5.452832E-03 -1.871831E+01
  5.587517E-03 -1.871832E+01
  5.725529E-03 -1.871833E+01
  5.866949E-03 -1.871834E+01
  6.011863E-03 -1.871835E+01
  6.160356E-03 -1.871837E+01
  6.312517E-03 -1.871838E+01
  6.468436E-03 -1.871839E+01
  6.628206E-03 -1.871840E+01
  6.791923E-03 -1.871841E+01
  6.959684E-03 -1.871842E+01
  7.131588E-03 -1.871843E+01
  7.307738E-03 -1.871844E+01
  7.488239E-03 -1.871845E+01
  7.673199E-03 -1.871845E+01
  7.862727E-03 -1.871846E+01
  8.056936E-03 -1.871846E+01
  8.255942E-03 -1.871847E+01
  8.459864E-03 -1.871847E+01
  8.668823E-03 -1.871847E+01
  8.882943E-03 -1.871847E+01
  9.102351E-03 -1.871846E+01
  9.327179E-03 -1.871845E+01
  9.557561E-03 -1.871844E+01
  9.793632E-03 -1.871843E+01
  1.003554E-02 -1.871841E+01
  1.028341E-02 -1.871839E+01
  1.053741E-02 -1.871837E+01
  1.079769E-02 -1.871833E+01
  1.106439E-02 -1.871830E+01
  1.133768E-02 -1.871826E+01
  1.161772E-02 -1.871821E+01
  1.190468E-02 -1.871815E+01
  1.219872E-02 -1.871809E+01
  1.250003E-02 -1.871801E+01
  1.280878E-02 -1.871793E+01
  1.312516E-02 -1.871784E+01
  1.344935E-02 -1.871773E+01
  1.378155E-02 -1.871761E+01
  1.412196E-02 -1.871748E+01
  1.447077E-02 -1.871733E+01
  1.482820E-02 -1.871717E+01
  1.519445E-02 -1.871699E+01
  1.556976E-02 -1.871678E+01
  1.595433E-02 -1.871656E+01
  1.634840E-02 -1.871631E+01
  1.675221E-02 -1.871604E+01
  1.716599E-02 -1.871574E+01
  1.758998E-02 -1.871541E+01
  1.802446E-02 -1.871505E+01
  1.846966E-02 -1.871465E+01
  1.892586E-02 -1.871422E+01
  1.939333E-02 -1.871374E+01
  1.987235E-02 -1.871322E+01
  2.036319E-02 -1.871265E+01
  2.086616E-02 -1.871202E+01
  2.138156E-02 -1.871134E+01
  2.190968E-02 -1.871060E+01
  2.245085E-02 -1.870979E+01
  2.300539E-02 -1.870891E+01
  2.357362E-02 -1.870794E+01
  2.415589E-02 -1.870690E+01
  2.475254E-02 -1.870576E+01
  2.536393E-02 -1.870452E+01
  2.599042E-02 -1.870318E+01
  2.663238E-02 -1.870172E+01
  2.729020E-02 -1.870014E+01
  2.796427E-02 -1.869842E+01
  2.865499E-02 -1.869656E+01
  2.936276E-02 -1.869454E+01
  3.008802E-02 -1.869236E+01
  3.083120E-02 -1.868999E+01
  3.159273E-02 -1.868743E+01
