  8.012821E-05  4.157265E-05  3.345459E-03
  8.210737E-05  4.259950E-05  3.412725E-03
  8.413542E-05  4.365171E-05  3.481331E-03
  8.621357E-05  4.472990E-05  3.551302E-03
  8.834304E-05  4.583473E-05  3.622662E-03
  9.052512E-05  4.696685E-05  3.695434E-03
  9.276109E-05  4.812693E-05  3.769646E-03
  9.505229E-05  4.931567E-05  3.845325E-03
  9.740008E-05  5.053376E-05  3.922500E-03
  9.980586E-05  5.178195E-05  4.001199E-03
  1.022711E-04  5.306096E-05  4.081451E-03
  1.047972E-04  5.437157E-05  4.163287E-03
  1.073856E-04  5.571454E-05  4.246736E-03
  1.100381E-04  5.709069E-05  4.331829E-03
  1.127560E-04  5.850083E-05  4.418598E-03
  1.155411E-04  5.994580E-05  4.507074E-03
  1.183950E-04  6.142647E-05  4.597290E-03
  1.213193E-04  6.294370E-05  4.689278E-03
  1.243159E-04  6.449841E-05  4.783073E-03
  1.273865E-04  6.609152E-05  4.878707E-03
  1.305329E-04  6.772398E-05  4.976217E-03
  1.337571E-04  6.939676E-05  5.075637E-03
  1.370609E-04  7.111086E-05  5.177002E-03
  1.404463E-04  7.286730E-05  5.280350E-03
  1.439153E-04  7.466712E-05  5.385717E-03
  1.474700E-04  7.651140E-05  5.493141E-03
  1.511126E-04  7.840123E-05  5.602661E-03
  1.548450E-04  8.033774E-05  5.714314E-03
  1.586697E-04  8.232209E-05  5.828141E-03
  1.625889E-04  8.435544E-05  5.944182E-03
  1.666048E-04  8.643902E-05  6.062477E-03
  1.707199E-04  8.857406E-05  6.183067E-03
  1.749367E-04  9.076184E-05  6.305996E-03
  1.792577E-04  9.300366E-05  6.431305E-03
  1.836853E-04  9.530085E-05  6.559038E-03
  1.882223E-04  9.765478E-05  6.689239E-03
  1.928714E-04  1.000669E-04  6.821952E-03
  1.976354E-04  1.025385E-04  6.957223E-03
  2.025170E-04  1.050712E-04  7.095098E-03
  2.075191E-04  1.076665E-04  7.235624E-03
  2.126448E-04  1.103258E-04  7.378848E-03
  2.178972E-04  1.130509E-04  7.524817E-03
  2.232792E-04  1.158432E-04  7.673581E-03
  2.287942E-04  1.187046E-04  7.825190E-03
  2.344454E-04  1.216366E-04  7.979692E-03
  2.402363E-04  1.246410E-04  8.137140E-03
  2.461701E-04  1.277196E-04  8.297583E-03
  2.522505E-04  1.308743E-04  8.461075E-03
  2.584811E-04  1.341069E-04  8.627669E-03
  2.648656E-04  1.374193E-04  8.797417E-03
  2.714077E-04  1.408136E-04  8.970373E-03
  2.781115E-04  1.442917E-04  9.146594E-03
  2.849809E-04  1.478557E-04  9.326133E-03
  2.920199E-04  1.515077E-04  9.509048E-03
  2.992328E-04  1.552500E-04  9.695394E-03
