  1.524390E-04  1.146694E-08  1.681832E-05
  1.562043E-04  1.204040E-08  1.750072E-05
  1.600625E-04  1.264254E-08  1.821074E-05
  1.640161E-04  1.327480E-08  1.894950E-05
  1.680673E-04  1.393867E-08  1.971958E-05
  1.722185E-04  1.463574E-08  2.052527E-05
  1.764723E-04  1.536768E-08  2.136729E-05
  1.808312E-04  1.613622E-08  2.224731E-05
  1.852977E-04  1.694319E-08  2.316692E-05
  1.898746E-04  1.779052E-08  2.412779E-05
  1.945645E-04  1.868023E-08  2.513167E-05
  1.993702E-04  1.961443E-08  2.618039E-05
  2.042947E-04  2.059535E-08  2.727585E-05
  2.093407E-04  2.162532E-08  2.842005E-05
  2.145114E-04  2.270681E-08  2.961507E-05
  2.198099E-04  2.384238E-08  3.086309E-05
  2.252392E-04  2.503474E-08  3.216640E-05
  2.308026E-04  2.628673E-08  3.352737E-05
  2.365034E-04  2.760133E-08  3.494849E-05
  2.423450E-04  2.898167E-08  3.643237E-05
  2.483310E-04  3.043105E-08  3.798172E-05
  2.544647E-04  3.195291E-08  3.959938E-05
  2.607500E-04  3.355088E-08  4.128833E-05
  2.671905E-04  3.522876E-08  4.305166E-05
  2.737902E-04  3.699056E-08  4.489263E-05
  2.805528E-04  3.884046E-08  4.681461E-05
  2.874824E-04  4.078288E-08  4.882116E-05
  2.945832E-04  4.282243E-08  5.091597E-05
  3.018594E-04  4.496399E-08  5.310292E-05
  3.093154E-04  4.721264E-08  5.538604E-05
  3.169555E-04  4.957375E-08  5.776957E-05
  3.247843E-04  5.205294E-08  6.025791E-05
  3.328064E-04  5.465611E-08  6.285569E-05
  3.410268E-04  5.738947E-08  6.556772E-05
  3.494501E-04  6.025953E-08  6.839905E-05
  3.580815E-04  6.327311E-08  7.135495E-05
  3.669262E-04  6.643741E-08  7.444092E-05
  3.759892E-04  6.975995E-08  7.766272E-05
  3.852762E-04  7.324866E-08  8.102636E-05
  3.947925E-04  7.691183E-08  8.453814E-05
  4.045439E-04  8.075820E-08  8.820462E-05
  4.145361E-04  8.479693E-08  9.203267E-05
