  6.250000E-03 -4.085638E+00
  6.404375E-03 -4.085818E+00
  6.562563E-03 -4.086005E+00
  6.724658E-03 -4.086199E+00
  6.890757E-03 -4.086399E+00
  7.060959E-03 -4.086606E+00
  7.235365E-03 -4.086819E+00
  7.414078E-03 -4.087040E+00
  7.597206E-03 -4.087268E+00
  7.784857E-03 -4.087505E+00
  7.977143E-03 -4.087750E+00
  8.174178E-03 -4.088004E+00
  8.376081E-03 -4.088268E+00
  8.582970E-03 -4.088541E+00
  8.794969E-03 -4.088825E+00
  9.012205E-03 -4.089119E+00
  9.234806E-03 -4.089425E+00
  9.462906E-03 -4.089743E+00
  9.696640E-03 -4.090073E+00
  9.936147E-03 -4.090415E+00
  1.018157E-02 -4.090771E+00
  1.043305E-02 -4.091140E+00
  1.069075E-02 -4.091524E+00
  1.095481E-02 -4.091922E+00
  1.122540E-02 -4.092336E+00
  1.150266E-02 -4.092765E+00
  1.178678E-02 -4.093211E+00
  1.207791E-02 -4.093675E+00
  1.237624E-02 -4.094156E+00
  1.268193E-02 -4.094656E+00
  1.299517E-02 -4.095176E+00
  1.331615E-02 -4.095715E+00
  1.364506E-02 -4.096275E+00
  1.398210E-02 -4.096857E+00
  1.432745E-02 -4.097461E+00
  1.468134E-02 -4.098089E+00
  1.504397E-02 -4.098741E+00
  1.541556E-02 -4.099418E+00
  1.579632E-02 -4.100121E+00
  1.618649E-02 -4.100852E+00
  1.658630E-02 -4.101611E+00
  1.699598E-02 -4.102399E+00
  1.741578E-02 -4.103218E+00
  1.784595E-02 -4.104069E+00
  1.828675E-02 -4.104952E+00
  1.873843E-02 -4.105870E+00
  1.920127E-02 -4.106824E+00
  1.967554E-02 -4.107815E+00
  2.016152E-02 -4.108844E+00
  2.065951E-02 -4.109913E+00
  2.116980E-02 -4.111024E+00
  2.169270E-02 -4.112178E+00
  2.222851E-02 -4.113377E+00
  2.277755E-02 -4.114623E+00
  2.334016E-02 -4.115918E+00
  2.391666E-02 -4.117263E+00
  2.450740E-02 -4.118661E+00
  2.511273E-02 -4.120113E+00
  2.573302E-02 -4.121622E+00
  2.636862E-02 -4.123190E+00
  2.701993E-02 -4.124819E+00
  2.768732E-02 -4.126512E+00
  2.837120E-02 -4.128272E+00
  2.907197E-02 -4.130100E+00
  2.979004E-02 -4.132001E+00
  3.052586E-02 -4.133975E+00
  3.127985E-02 -4.136027E+00
  3.205246E-02 -4.138160E+00
  3.284415E-02 -4.140376E+00
  3.365540E-02 -4.142680E+00
  3.448669E-02 -4.145073E+00
  3.533851E-02 -4.147561E+00
  3.621138E-02 -4.150146E+00
  3.710580E-02 -4.152833E+00
  3.802231E-02 -4.155626E+00
  3.896146E-02 -4.158528E+00
  3.992381E-02 -4.161544E+00
  4.090993E-02 -4.164678E+00
  4.192040E-02 -4.167935E+00
  4.295584E-02 -4.171320E+00
  4.401685E-02 -4.174837E+00
  4.510406E-02 -4.178492E+00
  4.621813E-02 -4.182290E+00
  4.735972E-02 -4.186236E+00
  4.852950E-02 -4.190336E+00
  4.972818E-02 -4.194596E+00
  5.095647E-02 -4.199022E+00
  5.221509E-02 -4.203619E+00
  5.350481E-02 -4.208395E+00
  5.482638E-02 -4.213355E+00
  5.618059E-02 -4.218507E+00
  5.756825E-02 -4.223857E+00
  5.899018E-02 -4.229412E+00
  6.044724E-02 -4.235180E+00
  6.194029E-02 -4.241167E+00
  6.347021E-02 -4.247382E+00
  6.503793E-02 -4.253832E+00
  6.664436E-02 -4.260525E+00
  6.829048E-02 -4.267468E+00
  6.997725E-02 -4.274669E+00
  7.170569E-02 -4.282137E+00
  7.347682E-02 -4.289880E+00
  7.529170E-02 -4.297905E+00
  7.715141E-02 -4.306220E+00
  7.905705E-02 -4.314834E+00
  8.100976E-02 -4.323754E+00
  8.301070E-02 -4.332988E+00
  8.506106E-02 -4.342542E+00
  8.716207E-02 -4.352424E+00
  8.931497E-02 -4.362641E+00
  9.152105E-02 -4.373198E+00
  9.378162E-02 -4.384101E+00
  9.609803E-02 -4.395355E+00
  9.847165E-02 -4.406963E+00
  1.009039E-01 -4.418928E+00
  1.033962E-01 -4.431251E+00
  1.059501E-01 -4.443934E+00
  1.085671E-01 -4.456973E+00
  1.112487E-01 -4.470368E+00
  1.139965E-01 -4.484111E+00
  1.168122E-01 -4.498195E+00
  1.196975E-01 -4.512611E+00
  1.226540E-01 -4.527344E+00
  1.256836E-01 -4.542378E+00
  1.287880E-01 -4.557691E+00
  1.319690E-01 -4.573260E+00
  1.352287E-01 -4.589054E+00
  1.385688E-01 -4.605037E+00
  1.419915E-01 -4.621169E+00
  1.454987E-01 -4.637401E+00
  1.490925E-01 -4.653678E+00
  1.527751E-01 -4.669935E+00
  1.565486E-01 -4.686100E+00
  1.604154E-01 -4.702089E+00
  1.643776E-01 -4.717808E+00
  1.684377E-01 -4.733150E+00
  1.725982E-01 -4.747994E+00
  1.768613E-01 -4.762207E+00
  1.812298E-01 -4.775638E+00
  1.857062E-01 -4.788117E+00
  1.902931E-01 -4.799459E+00
  1.949934E-01 -4.809456E+00
  1.998097E-01 -4.817878E+00
  2.047450E-01 -4.824474E+00
  2.098022E-01 -4.828968E+00
  2.149843E-01 -4.831055E+00
  2.202944E-01 -4.830408E+00
  2.257357E-01 -4.826669E+00
  2.313114E-01 -4.819453E+00
  2.370248E-01 -4.808348E+00
  2.428793E-01 -4.792914E+00
  2.488784E-01 -4.772685E+00
  2.550257E-01 -4.747176E+00
  2.613248E-01 -4.715882E+00
  2.677795E-01 -4.678286E+00
  2.743937E-01 -4.633867E+00
  2.811712E-01 -4.582113E+00
  2.881161E-01 -4.522528E+00
  2.952326E-01 -4.454656E+00
  3.025249E-01 -4.378091E+00
  3.099972E-01 -4.292508E+00
