  2.403846E-04  6.669937E-08  2.052700E-05
  2.433413E-04  6.835027E-08  2.094483E-05
  2.463344E-04  7.004202E-08  2.137114E-05
  2.493644E-04  7.177565E-08  2.180611E-05
  2.524315E-04  7.355219E-08  2.225041E-05
  2.555364E-04  7.537271E-08  2.270533E-05
  2.586795E-04  7.723828E-08  2.317081E-05
  2.618613E-04  7.915002E-08  2.364712E-05
  2.650822E-04  8.110909E-08  2.413450E-05
  2.683427E-04  8.311664E-08  2.463319E-05
  2.716433E-04  8.517389E-08  2.514343E-05
  2.749845E-04  8.728205E-08  2.566547E-05
  2.783668E-04  8.944240E-08  2.619957E-05
  2.817908E-04  9.165621E-08  2.674598E-05
  2.852568E-04  9.392482E-08  2.730497E-05
  2.887654E-04  9.624958E-08  2.787682E-05
  2.923173E-04  9.863189E-08  2.846181E-05
  2.959128E-04  1.010732E-07  2.906022E-05
  2.995525E-04  1.035748E-07  2.967234E-05
  3.032370E-04  1.061385E-07  3.029848E-05
  3.069668E-04  1.087655E-07  3.093895E-05
  3.107425E-04  1.114576E-07  3.159405E-05
  3.145646E-04  1.142163E-07  3.226411E-05
  3.184338E-04  1.170433E-07  3.294946E-05
  3.223505E-04  1.199403E-07  3.365044E-05
  3.263154E-04  1.229090E-07  3.436739E-05
  3.303291E-04  1.259511E-07  3.510066E-05
  3.343921E-04  1.290686E-07  3.585062E-05
  3.385052E-04  1.322632E-07  3.661763E-05
  3.426688E-04  1.355369E-07  3.740208E-05
  3.468836E-04  1.388916E-07  3.820435E-05
  3.511503E-04  1.423294E-07  3.902484E-05
  3.554694E-04  1.458522E-07  3.986396E-05
  3.598417E-04  1.494622E-07  4.072211E-05
  3.642677E-04  1.531616E-07  4.159973E-05
  3.687482E-04  1.569526E-07  4.249724E-05
  3.732838E-04  1.608374E-07  4.341510E-05
  3.778752E-04  1.648183E-07  4.435376E-05
  3.825231E-04  1.688978E-07  4.531369E-05
  3.872281E-04  1.730782E-07  4.629536E-05
  3.919910E-04  1.773621E-07  4.729926E-05
  3.968125E-04  1.817521E-07  4.832589E-05
  4.016933E-04  1.862507E-07  4.937577E-05
  4.066342E-04  1.908606E-07  5.044941E-05
  4.116358E-04  1.955847E-07  5.154734E-05
  4.166989E-04  2.004256E-07  5.267013E-05
  4.218243E-04  2.053864E-07  5.381833E-05
  4.270127E-04  2.104700E-07  5.499251E-05
  4.322650E-04  2.156794E-07  5.619326E-05
  4.375818E-04  2.210178E-07  5.742118E-05
  4.429641E-04  2.264883E-07  5.867689E-05
  4.484125E-04  2.320942E-07  5.996101E-05
  4.539280E-04  2.378388E-07  6.127419E-05
  4.595113E-04  2.437256E-07  6.261709E-05
  4.651633E-04  2.497581E-07  6.399038E-05
  4.708848E-04  2.559400E-07  6.539476E-05
  4.766767E-04  2.622748E-07  6.683092E-05
  4.825398E-04  2.687665E-07  6.829960E-05
  4.884751E-04  2.754188E-07  6.980153E-05
  4.944833E-04  2.822358E-07  7.133746E-05
  5.005655E-04  2.892215E-07  7.290818E-05
  5.067224E-04  2.963801E-07  7.451448E-05
  5.129551E-04  3.037159E-07  7.615717E-05
  5.192644E-04  3.112333E-07  7.783707E-05
  5.256514E-04  3.189367E-07  7.955504E-05
  5.321169E-04  3.268309E-07  8.131195E-05
  5.386620E-04  3.349204E-07  8.310869E-05
  5.452875E-04  3.432101E-07  8.494616E-05
  5.519945E-04  3.517050E-07  8.682531E-05
  5.587841E-04  3.604102E-07  8.874708E-05
  5.656571E-04  3.693308E-07  9.071245E-05
  5.726147E-04  3.784722E-07  9.272242E-05
  5.796579E-04  3.878399E-07  9.477801E-05
  5.867876E-04  3.974395E-07  9.688027E-05
  5.940051E-04  4.072767E-07  9.903027E-05
  6.013114E-04  4.173573E-07  1.012291E-04
  6.087075E-04  4.276875E-07  1.034779E-04
  6.161946E-04  4.382733E-07  1.057778E-04
  6.237738E-04  4.491212E-07  1.081300E-04
  6.314462E-04  4.602375E-07  1.105356E-04
  6.392130E-04  4.716290E-07  1.129960E-04
  6.470753E-04  4.833025E-07  1.155123E-04
  6.550344E-04  4.952649E-07  1.180859E-04
  6.630913E-04  5.075233E-07  1.207181E-04
  6.712473E-04  5.200852E-07  1.234102E-04
  6.795037E-04  5.329581E-07  1.261637E-04
  6.878616E-04  5.461495E-07  1.289798E-04
  6.963223E-04  5.596675E-07  1.318601E-04
  7.048870E-04  5.735200E-07  1.348061E-04
  7.135571E-04  5.877154E-07  1.378192E-04
  7.223339E-04  6.022622E-07  1.409011E-04
  7.312186E-04  6.171690E-07  1.440533E-04
  7.402126E-04  6.324448E-07  1.472774E-04
  7.493172E-04  6.480986E-07  1.505751E-04
  7.585338E-04  6.641400E-07  1.539481E-04
  7.678638E-04  6.805784E-07  1.573982E-04
  7.773085E-04  6.974236E-07  1.609270E-04
  7.868694E-04  7.146858E-07  1.645365E-04
  7.965479E-04  7.323753E-07  1.682286E-04
  8.063454E-04  7.505026E-07  1.720051E-04
  8.162635E-04  7.690786E-07  1.758679E-04
  8.263035E-04  7.881144E-07  1.798192E-04
  8.364670E-04  8.076213E-07  1.838608E-04
  8.467556E-04  8.276111E-07  1.879951E-04
  8.571707E-04  8.480956E-07  1.922240E-04
  8.677139E-04  8.690872E-07  1.965497E-04
  8.783867E-04  8.905983E-07  2.009747E-04
  8.891909E-04  9.126419E-07  2.055010E-04
  9.001280E-04  9.352311E-07  2.101311E-04
  9.111995E-04  9.583794E-07  2.148675E-04
  9.224073E-04  9.821006E-07  2.197125E-04
  9.337529E-04  1.006409E-06  2.246687E-04
  9.452381E-04  1.031319E-06  2.297386E-04
  9.568645E-04  1.056846E-06  2.349250E-04
  9.686339E-04  1.083004E-06  2.402305E-04
  9.805481E-04  1.109810E-06  2.456580E-04
  9.926089E-04  1.137280E-06  2.512101E-04
  1.004818E-03  1.165429E-06  2.568899E-04
  1.017177E-03  1.194275E-06  2.627004E-04
  1.029688E-03  1.223835E-06  2.686444E-04
  1.042354E-03  1.254127E-06  2.747253E-04
  1.055175E-03  1.285168E-06  2.809461E-04
  1.068153E-03  1.316978E-06  2.873101E-04
  1.081292E-03  1.349575E-06  2.938207E-04
  1.094591E-03  1.382979E-06  3.004812E-04
  1.108055E-03  1.417210E-06  3.072953E-04
  1.121684E-03  1.452288E-06  3.142663E-04
  1.135481E-03  1.488234E-06  3.213981E-04
  1.149447E-03  1.525070E-06  3.286943E-04
  1.163585E-03  1.562818E-06  3.361588E-04
  1.177897E-03  1.601500E-06  3.437955E-04
  1.192386E-03  1.641140E-06  3.516085E-04
  1.207052E-03  1.681761E-06  3.596018E-04
  1.221899E-03  1.723387E-06  3.677797E-04
  1.236928E-03  1.766043E-06  3.761464E-04
  1.252142E-03  1.809755E-06  3.847064E-04
  1.267544E-03  1.854550E-06  3.934642E-04
  1.283134E-03  1.900453E-06  4.024244E-04
  1.298917E-03  1.947492E-06  4.115918E-04
  1.314894E-03  1.995695E-06  4.209711E-04
  1.331067E-03  2.045092E-06  4.305673E-04
  1.347439E-03  2.095711E-06  4.403855E-04
  1.364012E-03  2.147583E-06  4.504309E-04
  1.380790E-03  2.200740E-06  4.607088E-04
  1.397773E-03  2.255211E-06  4.712246E-04
  1.414966E-03  2.311032E-06  4.819838E-04
  1.432370E-03  2.368233E-06  4.929922E-04
  1.449988E-03  2.426851E-06  5.042556E-04
  1.467823E-03  2.486920E-06  5.157800E-04
  1.485877E-03  2.548475E-06  5.275713E-04
  1.504154E-03  2.611554E-06  5.396360E-04
  1.522655E-03  2.676194E-06  5.519803E-04
  1.541383E-03  2.742434E-06  5.646108E-04
  1.560342E-03  2.810314E-06  5.775342E-04
  1.579535E-03  2.879874E-06  5.907573E-04
  1.598963E-03  2.951156E-06  6.042872E-04
  1.618630E-03  3.024202E-06  6.181310E-04
  1.638539E-03  3.099057E-06  6.322960E-04
  1.658693E-03  3.175764E-06  6.467898E-04
  1.679095E-03  3.254369E-06  6.616200E-04
  1.699748E-03  3.334921E-06  6.767945E-04
  1.720655E-03  3.417466E-06  6.923213E-04
  1.741819E-03  3.502054E-06  7.082087E-04
  1.763243E-03  3.588737E-06  7.244651E-04
  1.784931E-03  3.677564E-06  7.410992E-04
